Id,Brand,Url
0,maserati,https://elizovo.drom.ru/maserati/quattroporte/47857186.html
1,maserati,https://omsk.drom.ru/maserati/levante/45581550.html
2,maserati,https://ussuriisk.drom.ru/maserati/levante/49020743.html
3,maserati,https://nalchik.drom.ru/maserati/quattroporte/49019563.html
4,maserati,https://krasnodar.drom.ru/maserati/ghibli/49015784.html
5,maserati,https://pyatigorsk.drom.ru/maserati/quattroporte/48327556.html
6,maserati,https://surgut.drom.ru/maserati/quattroporte/47921467.html
7,maserati,https://krasnoyarsk.drom.ru/maserati/quattroporte/45036476.html
8,maserati,https://moscow.drom.ru/maserati/levante/46692997.html
9,maserati,https://moscow.drom.ru/maserati/granturismo/48657494.html
10,maserati,https://moscow.drom.ru/maserati/levante/46306475.html
11,maserati,https://moscow.drom.ru/maserati/levante/48302389.html
12,maserati,https://nizhniy-novgorod.drom.ru/maserati/quattroporte/48302154.html
13,maserati,https://moscow.drom.ru/maserati/granturismo/45146626.html
14,maserati,https://krasnoyarsk.drom.ru/maserati/quattroporte/45488102.html
15,maserati,https://moscow.drom.ru/maserati/quattroporte/46617741.html
16,maserati,https://moscow.drom.ru/maserati/quattroporte/46362463.html
17,maserati,https://moscow.drom.ru/maserati/levante/44115105.html
18,maserati,https://spb.drom.ru/maserati/levante/48972244.html
19,maserati,https://tomsk.drom.ru/maserati/levante/42498196.html
20,maserati,https://moscow.drom.ru/maserati/ghibli/48492340.html
21,maserati,https://moscow.drom.ru/maserati/ghibli/48480251.html
22,maserati,https://moscow.drom.ru/maserati/levante/49151667.html
23,maserati,https://moscow.drom.ru/maserati/levante/49149928.html
24,maserati,https://moscow.drom.ru/maserati/quattroporte/48462237.html
25,maserati,https://rostov-na-donu.drom.ru/maserati/quattroporte/48816870.html
26,maserati,https://spb.drom.ru/maserati/granturismo/48807025.html
27,maserati,https://moscow.drom.ru/maserati/granturismo/49140844.html
28,maserati,https://moscow.drom.ru/maserati/quattroporte/46423226.html
29,maserati,https://moscow.drom.ru/maserati/ghibli/48093734.html
30,maserati,https://moscow.drom.ru/maserati/quattroporte/49121714.html
