Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price,Region,Engine,Transmission
3338,https://sochi.drom.ru/mazda/mazda3/49096911.html,3,25,2006,1.6,105,1,119500.0,400000,78,1,2
3338,https://krasnoyarsk.drom.ru/opel/astra/48828796.html,2,3,2013,1.6,115,1,73000.0,647000,18,1,4
3339,https://barnaul.drom.ru/mazda/mazda6/48658164.html,3,22,2007,2.0,147,1,187000.0,655000,10,1,4
3339,https://orenburg.drom.ru/opel/astra/49154010.html,2,3,2012,1.4,140,1,158000.0,355000,119,1,4
3340,https://ulan-ude.drom.ru/mazda/mazda6/48301656.html,3,22,2007,2.0,147,1,159000.0,745000,213,1,4
3340,https://krasnoyarsk.drom.ru/opel/astra/49036812.html,2,3,2014,1.6,115,1,140000.0,980000,18,1,4
3341,https://omsk.drom.ru/mazda/mazda3/46694852.html,3,25,2007,1.6,105,1,204000.0,395000,16,1,2
3341,https://petrozavodsk.drom.ru/opel/corsa/45433831.html,2,4,2012,1.4,101,1,53488.0,600000,171,1,4
3342,https://omsk.drom.ru/opel/corsa/49153649.html,2,4,2010,1.2,85,1,206004.0,435000,16,1,3
3342,https://salsk.drom.ru/mazda/mazda3/49096742.html,3,25,2007,1.6,105,1,220000.0,565000,395,1,4
3343,https://petrozavodsk.drom.ru/opel/astra/48825856.html,2,3,2011,1.6,115,1,230568.0,585000,171,1,2
3343,https://krasnoyarsk.drom.ru/mazda/cx-7/48332503.html,3,31,2007,2.3,238,3,188000.0,678000,18,1,4
3344,https://ekaterinburg.drom.ru/mazda/cx-7/49096569.html,3,31,2008,2.3,238,3,235000.0,730000,33,1,4
3344,https://tomsk.drom.ru/opel/mokka/45717048.html,2,43,2014,1.4,140,1,67000.0,929000,12,1,4
3345,https://abakan.drom.ru/mazda/mazda6/49096219.html,3,22,2007,2.0,147,1,190000.0,420000,147,1,2
3345,https://krasnoyarsk.drom.ru/opel/antara/46388531.html,2,15,2013,2.4,167,3,144000.0,1087000,18,1,4
3346,https://pervouralsk.drom.ru/mazda/mazda3/49096180.html,3,25,2008,1.6,105,1,185500.0,460000,304,1,2
3346,https://novosibirsk.drom.ru/opel/insignia/48540109.html,2,14,2014,1.6,170,1,143531.0,1044000,23,1,4
3347,https://ekaterinburg.drom.ru/mazda/mazda6/49096093.html,3,22,2008,1.8,120,1,241000.0,735000,33,1,2
3347,https://omsk.drom.ru/opel/mokka/49153284.html,2,43,2013,1.8,140,3,160000.0,1115000,16,1,4
3348,https://rostov-na-donu.drom.ru/mazda/mazda6_mps/46348921.html,3,37,2006,2.3,260,3,233805.0,395000,9,1,2
3348,https://novosibirsk.drom.ru/opel/corsa/48619613.html,2,4,2012,1.2,85,1,97028.0,539000,23,1,3
3349,https://eniseysk.drom.ru/mazda/mazda3/48740567.html,3,25,2008,1.6,105,1,220000.0,550000,396,1,4
3349,https://novosibirsk.drom.ru/opel/mokka/47303653.html,2,43,2014,1.8,140,3,90000.0,997000,23,1,4
3350,https://tyumen.drom.ru/opel/astra_gtc/49152760.html,2,13,2012,1.4,140,1,170000.0,630000,43,1,4
3350,https://orenburg.drom.ru/mazda/mazda6/49095642.html,3,22,2008,2.0,147,1,149000.0,727000,119,1,2
3351,https://krasnoyarsk.drom.ru/opel/astra/46895654.html,2,3,2012,1.4,140,1,100000.0,599000,18,1,4
3351,https://barnaul.drom.ru/mazda/mazda6/49095551.html,3,22,2007,2.0,147,1,191000.0,650000,10,1,2
3352,https://vladivostok.drom.ru/mazda/demio/48780185.html,3,21,2008,1.5,113,1,220000.0,370000,150,1,1
3352,https://krasnoyarsk.drom.ru/opel/antara/46446700.html,2,15,2013,2.4,167,3,167000.0,999000,18,1,2
3353,https://yaroslavl.drom.ru/mazda/mazda6/49095496.html,3,22,2007,1.8,120,1,250000.0,630000,95,1,2
3353,https://novokuznetsk.drom.ru/opel/astra/48338143.html,2,3,2013,1.6,115,1,95000.0,629000,11,1,2
3354,https://novosibirsk.drom.ru/opel/astra/48527498.html,2,3,2010,1.6,115,1,215036.0,515000,23,1,5
3354,https://novosibirsk.drom.ru/mazda/mazda6/49095474.html,3,22,2008,2.0,147,1,210000.0,655000,23,1,4
3355,https://moscow.drom.ru/opel/antara/49152276.html,2,15,2013,2.4,167,3,194037.0,880000,22,1,4
3355,https://noviy-urengoy.drom.ru/mazda/mazda3/49047084.html,3,25,2008,2.0,150,1,184200.0,595000,103,1,2
3356,https://ulan-ude.drom.ru/mazda/demio/49095290.html,3,21,2009,1.3,91,1,100000.0,550000,213,1,4
3356,https://novosibirsk.drom.ru/opel/mokka/46586663.html,2,43,2013,1.8,140,3,118000.0,1069000,23,1,4
3357,https://novosibirsk.drom.ru/mazda/cx-7/49095026.html,3,31,2007,2.3,238,3,200000.0,600000,23,1,4
3357,https://chelyabinsk.drom.ru/opel/astra/49151759.html,2,3,2011,1.6,115,1,117000.0,600000,41,1,2
3358,https://omsk.drom.ru/mazda/mazda6/48791167.html,3,22,2007,2.0,147,1,290000.0,399999,16,1,2
3358,https://chelyabinsk.drom.ru/opel/astra/49151758.html,2,3,2012,1.6,115,1,153500.0,720000,41,1,4
3359,https://surgut.drom.ru/opel/mokka/47103026.html,2,43,2013,1.4,140,3,129676.0,825650,19,1,2
3359,https://nizhniy-novgorod.drom.ru/mazda/mazda3/48937977.html,3,25,2008,2.0,150,1,122000.0,600000,1,1,2
3360,https://krasnoturinsk.drom.ru/opel/astra_gtc/48827101.html,2,13,2012,1.4,140,1,162500.0,499500,397,1,2
3360,https://krasnoyarsk.drom.ru/mazda/mazda3/49094948.html,3,25,2008,1.6,105,1,248000.0,570000,18,1,4
3361,https://kazan.drom.ru/opel/insignia/48826415.html,2,14,2011,2.0,160,1,200370.0,798256,141,2,4
3361,https://petrozavodsk.drom.ru/mazda/mazda6/49094886.html,3,22,2007,2.5,170,1,198000.0,650000,171,1,2
3362,https://tomsk.drom.ru/opel/mokka/48826132.html,2,43,2013,1.8,140,3,113000.0,1050000,12,1,4
3363,https://simferopol.drom.ru/opel/zafira/48826122.html,2,2,2011,1.8,140,1,280000.0,590000,71,1,3
3363,https://usk-kut.drom.ru/mazda/demio/48918993.html,3,21,2009,1.3,91,1,160000.0,400000,351,1,4
3364,https://krasnodar.drom.ru/mazda/mazda5/49094607.html,3,36,2008,2.0,145,1,224000.0,740000,13,1,4
3364,https://moscow.drom.ru/opel/astra_gtc/48825547.html,2,13,2013,1.4,140,1,176000.0,750000,22,1,2
3365,https://vologda.drom.ru/opel/astra_gtc/48825549.html,2,13,2014,1.4,140,1,84000.0,815000,161,1,4
3365,https://habarovsk.drom.ru/mazda/axela/49094484.html,3,18,2009,2.0,150,1,115000.0,680000,192,1,4
3366,https://staroshcherbinovskaya.drom.ru/mazda/mazda3/49094129.html,3,25,2005,1.6,105,1,170000.0,350000,398,1,2
3366,https://berezovskiy-sverd.drom.ru/opel/astra/48824493.html,2,3,2011,1.4,140,1,126000.0,630000,230,1,4
3367,https://kemerovo.drom.ru/opel/astra_gtc/48823985.html,2,13,2014,1.8,140,1,307700.0,555000,21,1,2
3367,https://ekaterinburg.drom.ru/mazda/mazda6/49093697.html,3,22,2008,1.8,120,1,200000.0,270000,33,1,2
3368,https://ekaterinburg.drom.ru/opel/meriva/48823173.html,2,11,2013,1.4,100,1,110000.0,690000,33,1,2
3368,https://murmansk.drom.ru/mazda/mazda3/49093761.html,3,25,2007,1.6,105,1,160000.0,400000,236,1,4
3369,https://miass.drom.ru/opel/astra/48823140.html,2,3,2011,1.6,180,1,167000.0,610000,366,1,4
3369,https://yevpatoriya.drom.ru/mazda/mazda6/48068552.html,3,22,2008,2.0,147,1,169728.0,750000,62,1,2
3370,https://novosibirsk.drom.ru/mazda/cx-7/46276078.html,3,31,2008,2.3,238,3,200000.0,700000,23,1,4
3370,https://krasnoyarsk.drom.ru/opel/zafira/48822890.html,2,2,2012,1.8,140,1,171306.0,685000,18,1,3
3371,https://vladivostok.drom.ru/mazda/biante/46611216.html,3,38,2008,2.0,144,3,145000.0,755000,150,1,4
3371,https://krymsk.drom.ru/opel/mokka/48822513.html,2,43,2014,1.8,140,1,165000.0,850000,301,1,2
3372,https://nakhodka.drom.ru/mazda/demio/47980240.html,3,21,2007,1.3,91,1,186.0,369000,190,1,4
3372,https://voronezh.drom.ru/opel/astra/48821998.html,2,3,2010,1.4,120,1,151000.0,585000,44,1,2
3373,https://voronezh.drom.ru/opel/meriva/48822012.html,2,11,2011,1.4,100,1,181385.0,589000,44,1,2
3373,https://tyumen.drom.ru/mazda/mazda3/48754898.html,3,25,2007,2.0,150,1,247208.0,395000,43,1,2
3374,https://ekaterinburg.drom.ru/opel/astra/49158092.html,2,3,2011,1.8,140,1,192600.0,600000,33,1,2
3374,https://hlevnoe.drom.ru/mazda/mazda3/48759559.html,3,25,2007,1.6,105,1,109019.0,320000,399,1,2
3375,https://tomsk.drom.ru/opel/mokka/48881594.html,2,43,2014,1.8,140,3,118000.0,1100000,12,1,4
3375,https://ekaterinburg.drom.ru/mazda/mazda3/48758993.html,3,25,2007,2.0,150,1,307000.0,550000,33,1,2
3376,https://krasnodar.drom.ru/opel/insignia/48972378.html,2,14,2012,2.0,220,1,125300.0,720000,13,1,4
3376,https://ekaterinburg.drom.ru/mazda/mazda3/48758547.html,3,25,2008,1.6,105,1,235000.0,430000,33,1,2
3377,https://omsk.drom.ru/opel/zafira/47946569.html,2,2,2011,1.8,140,1,138001.0,471000,16,1,2
3377,https://spb.drom.ru/mazda/demio/48755828.html,3,21,2006,1.3,91,3,175000.0,265000,25,1,4
3378,https://omsk.drom.ru/opel/astra/48690382.html,2,3,2014,1.4,140,1,110000.0,795000,16,1,4
3378,https://ekaterinburg.drom.ru/mazda/premacy/48754991.html,3,30,2005,2.0,145,1,208000.0,549000,33,1,4
3379,https://omsk.drom.ru/opel/astra/48775489.html,2,3,2014,1.4,140,1,146771.0,799000,16,1,2
3379,https://tyumen.drom.ru/mazda/mazda3/48754519.html,3,25,2008,1.6,105,1,190000.0,525000,43,1,2
3380,https://krasnodar.drom.ru/opel/mokka/49157585.html,2,43,2014,1.8,140,3,205000.0,595000,13,1,4
3380,https://nizhniy-novgorod.drom.ru/mazda/mazda3/48753484.html,3,25,2007,1.6,105,1,300000.0,410000,1,1,2
3381,https://blagoveshchensk.drom.ru/mazda/demio/48753028.html,3,21,2006,1.3,91,1,191073.0,300000,201,1,4
3381,https://naberezhnye-chelny.drom.ru/opel/meriva/49157522.html,2,11,2012,1.4,100,1,136624.0,684000,178,1,2
3382,https://chelyabinsk.drom.ru/mazda/mazda5/48752538.html,3,36,2008,2.0,145,1,250000.0,699000,41,1,2
3382,https://naberezhnye-chelny.drom.ru/opel/astra_gtc/49157516.html,2,13,2010,1.8,140,1,190205.0,465000,178,1,2
3383,https://nefteyugansk.drom.ru/mazda/mazda3/48752269.html,3,25,2008,1.6,105,1,194000.0,499000,98,1,4
3383,https://livny.drom.ru/opel/astra/49157509.html,2,3,2014,1.6,115,1,88000.0,830000,221,1,2
3384,https://tomsk.drom.ru/mazda/mazda6/48752054.html,3,22,2008,2.0,147,1,230000.0,907000,12,1,4
3384,https://tula.drom.ru/opel/antara/49157375.html,2,15,2014,2.2,163,3,143649.0,999000,132,2,2
3385,https://krasnoyarsk.drom.ru/opel/astra/46190563.html,2,3,2013,1.4,140,1,98000.0,649000,18,1,4
3385,https://ekaterinburg.drom.ru/mazda/mazda6/48415312.html,3,22,2008,1.8,120,1,210000.0,570000,33,1,2
3386,https://perm.drom.ru/opel/insignia/49157148.html,2,14,2010,2.0,220,3,155000.0,790000,14,1,4
3386,https://togliatti.drom.ru/mazda/mazda3/48415048.html,3,25,2009,1.6,105,1,243000.0,520000,296,1,2
3387,https://kazan.drom.ru/opel/astra/49157043.html,2,3,2012,1.8,140,1,165000.0,565000,141,1,5
3387,https://belogorsk.drom.ru/mazda/demio/48406380.html,3,21,2007,1.3,91,1,170000.0,400000,400,1,4
3388,https://yoshkar-ola.drom.ru/opel/insignia/49157041.html,2,14,2014,1.8,140,1,220000.0,643000,127,1,2
3388,https://novosibirsk.drom.ru/mazda/bongo/48406173.html,3,26,2006,1.8,95,2,20214.0,199000,23,1,4
3389,https://ekaterinburg.drom.ru/opel/antara/46066786.html,2,15,2013,2.2,184,3,110000.0,950000,33,2,4
3389,https://megion.drom.ru/mazda/mazda3/48068579.html,3,25,2008,1.6,105,1,257723.0,510000,382,1,4
3390,https://ekaterinburg.drom.ru/opel/mokka/46035748.html,2,43,2013,1.8,140,3,75000.0,1095000,33,1,4
3390,https://magadan.drom.ru/mazda/cx-9/48068741.html,3,32,2007,3.7,277,3,105000.0,900000,401,1,4
3391,https://kemerovo.drom.ru/mazda/demio/49085919.html,3,21,2006,1.3,91,1,120000.0,345000,21,1,4
3391,https://kurgan.drom.ru/opel/insignia/49055612.html,2,14,2012,2.0,160,1,218000.0,770000,39,2,4
3392,https://ekaterinburg.drom.ru/mazda/mazda3/49085403.html,3,25,2008,1.6,105,1,185000.0,465000,33,1,2
3392,https://voronezh.drom.ru/opel/astra/49156889.html,2,3,2012,1.6,115,1,206174.0,524000,44,1,2
3393,https://omsk.drom.ru/mazda/mazda3/49085342.html,3,25,2008,1.6,105,1,196000.0,465000,16,1,4
3393,https://borisoglebsk.drom.ru/opel/astra/49156881.html,2,3,2012,1.6,115,1,118107.0,660000,209,1,4
3394,https://togliatti.drom.ru/opel/corsa/48813767.html,2,4,2013,1.2,85,1,102919.0,499000,296,1,3
3394,https://moscow.drom.ru/mazda/cx-7/49085330.html,3,31,2008,2.3,238,3,129000.0,609000,22,1,4
3395,https://novokuznetsk.drom.ru/mazda/mazda3/49085317.html,3,25,2005,1.6,105,1,308000.0,380000,11,1,2
3395,https://chelyabinsk.drom.ru/opel/astra/47138665.html,2,3,2011,1.6,115,1,126000.0,479000,41,1,3
3396,https://rostov-na-donu.drom.ru/mazda/cx-7/49085271.html,3,31,2008,2.3,238,3,211100.0,780000,9,1,4
3396,https://krasnoyarsk.drom.ru/opel/astra/48995589.html,2,3,2010,1.6,115,1,82000.0,698000,18,1,4
3397,https://novosibirsk.drom.ru/mazda/mazda6/49085080.html,3,22,2008,2.0,147,1,217000.0,525000,23,1,4
3397,https://krasnoyarsk.drom.ru/opel/mokka/49142375.html,2,43,2012,1.8,140,3,79554.0,1095000,18,1,4
3398,https://novosibirsk.drom.ru/opel/zafira/49139702.html,2,2,2010,1.8,140,1,261068.0,535000,23,1,2
3398,https://orenburg.drom.ru/mazda/mazda6/46659463.html,3,22,2006,1.8,120,1,254138.0,320000,119,1,2
3399,https://rubtsovsk.drom.ru/mazda/mazda6/49084712.html,3,22,2007,1.8,120,1,332000.0,375000,272,1,2
3399,https://novokuznetsk.drom.ru/opel/antara/45991900.html,2,15,2014,2.4,167,3,119600.0,950000,11,1,2
3400,https://blagoveshchensk.drom.ru/mazda/demio/48600412.html,3,21,2006,1.5,113,3,273686.0,300000,201,1,4
3400,https://novosibirsk.drom.ru/opel/mokka/49102506.html,2,43,2013,1.8,140,3,64482.0,1150000,23,1,4
3401,https://sevastopol.drom.ru/mazda/mazda3/49084430.html,3,25,2007,1.6,105,1,128000.0,600000,37,1,4
3401,https://krasnoyarsk.drom.ru/opel/astra/49001663.html,2,3,2010,1.6,115,1,115000.0,673000,18,1,5
3402,https://barnaul.drom.ru/opel/mokka/48813718.html,2,43,2014,1.8,140,3,95000.0,990000,10,1,4
3403,https://abakan.drom.ru/opel/astra/45266654.html,2,3,2012,1.4,100,1,145000.0,559000,147,1,2
3404,https://kutulik.drom.ru/opel/astra/48228199.html,2,3,2013,1.6,115,1,80000.0,650000,350,1,4
3404,https://tyumen.drom.ru/mazda/mazda3/49083685.html,3,25,2007,2.0,150,1,98000.0,655000,43,1,2
3405,https://kerch.drom.ru/opel/astra_gtc/47845474.html,2,13,2012,1.6,180,1,187000.0,810000,240,1,2
3405,https://ekaterinburg.drom.ru/mazda/mazda6/48279733.html,3,22,2007,1.8,120,1,210000.0,350000,33,1,2
3406,https://ekaterinburg.drom.ru/opel/astra/48467470.html,2,3,2012,1.6,115,1,131325.0,719000,33,1,5
3406,https://krasnodar.drom.ru/mazda/mazda6/48304378.html,3,22,2008,2.0,147,1,260000.0,680000,13,1,4
3407,https://novokuznetsk.drom.ru/opel/astra/48637477.html,2,3,2011,1.6,115,1,197000.0,599000,11,1,2
3407,https://moscow.drom.ru/mazda/cx-7/48104959.html,3,31,2007,2.3,238,3,156651.0,649000,22,1,4
3408,https://krasnodar.drom.ru/opel/corsa/49141401.html,2,4,2011,1.4,100,1,79801.0,645000,13,1,4
3408,https://barnaul.drom.ru/mazda/mazda6/48270325.html,3,22,2005,2.0,141,1,171000.0,439000,10,1,4
3409,https://neftekamsk-bash.drom.ru/mazda/mazda3/49083178.html,3,25,2008,1.6,105,1,185000.0,465000,326,1,2
3409,https://kemerovo.drom.ru/opel/astra/48816812.html,2,3,2011,1.4,140,1,129000.0,625000,21,1,2
3410,https://moscow.drom.ru/opel/corsa/49141252.html,2,4,2011,1.4,100,1,75816.0,625000,22,1,4
3410,https://biysk.drom.ru/mazda/mazda6/48667675.html,3,22,2007,2.0,147,1,287000.0,830000,56,1,4
3411,https://moscow.drom.ru/opel/insignia/49141247.html,2,14,2014,2.0,160,1,182890.0,1035000,22,2,4
3412,https://golyshmanovo.drom.ru/opel/zafira/48817174.html,2,2,2012,1.8,140,1,160000.0,650000,402,1,2
3412,https://ekaterinburg.drom.ru/mazda/mazda6/49065583.html,3,22,2006,2.0,147,1,245000.0,320000,33,1,2
3413,https://odintsovo.drom.ru/mazda/mazda6/49065432.html,3,22,2006,1.8,120,1,287000.0,480000,403,1,2
3413,https://spb.drom.ru/opel/zafira/48815894.html,2,2,2013,1.4,140,1,94000.0,1079000,25,1,4
3414,https://novotitarovskaya.drom.ru/mazda/cx-7/49065321.html,3,31,2007,2.3,238,3,220000.0,490000,404,1,4
3414,https://vologda.drom.ru/opel/meriva/48815727.html,2,11,2012,1.7,100,1,156818.0,625000,161,2,4
3415,https://krasnogorsk.drom.ru/opel/astra_family/48815396.html,2,44,2013,1.6,115,1,163000.0,620000,405,1,2
3415,https://nizhniy-novgorod.drom.ru/mazda/mazda3/49065099.html,3,25,2008,2.0,150,1,290000.0,475000,1,1,2
3416,https://spb.drom.ru/opel/antara/48814944.html,2,15,2012,2.2,184,3,265000.0,799000,25,2,4
3416,https://pogranichniy.drom.ru/mazda/cx-7/49064899.html,3,31,2006,2.3,238,1,184000.0,550000,406,1,4
3417,https://ekaterinburg.drom.ru/opel/astra/48812062.html,2,3,2012,1.8,140,1,180000.0,500000,33,1,2
3417,https://simferopol.drom.ru/mazda/mazda5/48624940.html,3,36,2008,2.0,145,1,170000.0,790000,71,1,4
3418,https://lesnoy.drom.ru/opel/astra_family/48811675.html,2,44,2011,1.8,140,1,160000.0,530000,407,1,4
3418,https://tyumen.drom.ru/mazda/mazda5/49064526.html,3,36,2007,1.8,116,1,225000.0,650000,43,1,2
3419,https://moscow.drom.ru/opel/astra_gtc/48810756.html,2,13,2012,1.6,180,1,167000.0,790000,22,1,2
3419,https://penza.drom.ru/mazda/mazda3/48375766.html,3,25,2005,1.6,105,1,145679.0,497000,348,1,2
3420,https://tyumen.drom.ru/opel/astra_gtc/48809845.html,2,13,2012,1.4,140,1,180000.0,630000,43,1,4
3420,https://vladivostok.drom.ru/mazda/demio/49064409.html,3,21,2008,1.3,91,1,150000.0,235000,150,1,4
3421,https://belovo.drom.ru/opel/astra/48809468.html,2,3,2011,1.4,140,1,170000.0,540000,281,1,4
3421,https://isilkul.drom.ru/mazda/mazda6/49064282.html,3,22,2006,2.0,147,1,329000.0,800000,408,1,4
3422,https://omsk.drom.ru/mazda/mazda3/49064265.html,3,25,2007,1.6,105,1,193000.0,527000,16,1,4
3422,https://spb.drom.ru/opel/insignia/48807094.html,2,14,2013,1.6,170,1,184006.0,799000,25,1,4
3423,https://agapovka.drom.ru/mazda/mazda3/49064254.html,3,25,2008,1.6,105,1,320000.0,450000,409,1,2
3423,https://samara.drom.ru/opel/meriva/48748798.html,2,11,2012,1.4,120,1,142000.0,670000,136,1,2
3424,https://ishim.drom.ru/mazda/mazda3/47905205.html,3,25,2008,1.6,105,1,232040.0,510000,135,1,4
3424,https://kaliningrad.drom.ru/opel/astra/48470857.html,2,3,2011,1.6,115,1,176000.0,570000,76,1,4
3425,https://novorossiysk.drom.ru/mazda/demio/47189426.html,3,21,2005,1.3,91,1,270000.0,360000,90,1,4
3425,https://pskov.drom.ru/opel/astra/48470156.html,2,3,2011,1.4,140,1,188000.0,489000,99,1,2
3426,https://revda.drom.ru/opel/astra/48470169.html,2,3,2012,1.4,140,1,96000.0,650000,299,1,4
3426,https://abakan.drom.ru/mazda/mazda6/49064181.html,3,22,2008,2.0,147,1,178000.0,800000,147,1,4
3427,https://chusovoy.drom.ru/mazda/cx-7/49064141.html,3,31,2007,2.3,238,3,175000.0,650000,410,1,4
3427,https://ryazan.drom.ru/opel/zafira/48469786.html,2,2,2011,1.8,140,1,176184.0,600000,123,1,2
3428,https://chita.drom.ru/mazda/demio/49064062.html,3,21,2009,1.3,90,1,158000.0,390000,31,1,1
3428,https://oktyabrsk.drom.ru/opel/mokka/48468366.html,2,43,2013,1.8,140,1,115000.0,1025000,267,1,2
3429,https://novorossiysk.drom.ru/mazda/mazda6/49063888.html,3,22,2008,1.8,120,1,234000.0,700000,90,1,2
3429,https://spb.drom.ru/opel/astra/48468441.html,2,3,2013,1.4,140,1,146978.0,819000,25,1,4
3430,https://miass.drom.ru/mazda/mazda3/49063830.html,3,25,2006,1.6,105,1,175000.0,409000,366,1,2
3430,https://kazan.drom.ru/opel/mokka/48468277.html,2,43,2013,1.4,140,3,105000.0,774000,141,1,2
3431,https://rostov-na-donu.drom.ru/opel/astra/48468148.html,2,3,2013,1.6,170,1,98000.0,1100000,9,1,4
3431,https://kyzyl.drom.ru/mazda/cx-7/49068538.html,3,31,2007,2.3,238,3,200000.0,715000,81,1,4
3432,https://moscow.drom.ru/opel/antara/48466383.html,2,15,2013,2.2,184,3,156333.0,935000,22,2,4
3432,https://irkutsk.drom.ru/mazda/mazda5/45541343.html,3,36,2008,1.8,115,1,175000.0,599000,40,1,2
3433,https://tbilisskaya.drom.ru/opel/astra_gtc/48466252.html,2,13,2012,1.4,140,1,161000.0,640000,411,1,2
3433,https://irkutsk.drom.ru/mazda/biante/46894500.html,3,38,2008,2.0,151,1,260000.0,890000,40,1,4
3434,https://eiysk.drom.ru/opel/astra_gtc/49145958.html,2,13,2010,1.6,115,1,254000.0,440000,156,1,3
3434,https://chita.drom.ru/mazda/cx-7/47904741.html,3,31,2008,2.3,238,3,250000.0,350000,31,1,4
3435,https://ekaterinburg.drom.ru/opel/astra/47068102.html,2,3,2014,1.6,115,1,180000.0,539000,33,1,2
3435,https://magadan.drom.ru/mazda/cx-9/49068105.html,3,32,2008,3.5,263,3,139000.0,1000000,401,1,4
3436,https://krasnoyarsk.drom.ru/opel/astra/49145695.html,2,3,2011,1.6,115,1,195000.0,650000,18,1,2
3436,https://chita.drom.ru/mazda/mazda6/49065635.html,3,22,2006,2.0,147,1,200000.0,333333,31,1,4
3437,https://rostov-na-donu.drom.ru/mazda/cx-7/49067983.html,3,31,2007,2.3,238,3,156000.0,800000,9,1,4
3437,https://izhevsk.drom.ru/opel/astra/48814758.html,2,3,2012,1.8,140,1,154000.0,668000,74,1,5
3438,https://krasnoyarsk.drom.ru/opel/astra/49145545.html,2,3,2011,1.6,115,1,280000.0,450000,18,1,2
3438,https://blagoveshchensk.drom.ru/mazda/demio/49067943.html,3,21,2005,1.3,91,3,191000.0,265000,201,1,4
3439,https://chelyabinsk.drom.ru/mazda/cx-7/48740848.html,3,31,2008,2.3,238,3,130000.0,850000,41,1,4
3439,https://borodino.drom.ru/opel/antara/49145402.html,2,15,2013,2.4,167,3,128000.0,1300000,412,1,4
3440,https://novorossiysk.drom.ru/mazda/mazda3/48740866.html,3,25,2008,1.6,105,1,270000.0,535000,90,1,4
3440,https://simferopol.drom.ru/opel/astra/49126218.html,2,3,2011,1.6,115,1,135000.0,650000,71,1,4
3441,https://birobidzhan.drom.ru/mazda/bongo/48740699.html,3,26,2009,1.8,95,3,260000.0,650000,413,1,2
3441,https://ladozhskaya.drom.ru/opel/astra/49143975.html,2,3,2013,1.6,115,1,103000.0,817000,414,1,4
3442,https://surgut.drom.ru/mazda/mazda5/48740596.html,3,36,2007,2.0,145,1,211000.0,750000,19,1,2
3442,https://novosibirsk.drom.ru/opel/insignia/49145158.html,2,14,2013,2.0,220,1,188000.0,820000,23,1,4
3443,https://saransk.drom.ru/mazda/mazda6/48740330.html,3,22,2008,2.0,147,1,238000.0,805000,415,1,4
3443,https://ekaterinburg.drom.ru/opel/astra_family/49145106.html,2,44,2011,1.6,115,1,254450.0,510000,33,1,2
3444,https://borodino.drom.ru/mazda/mazda3/48739797.html,3,25,2008,1.6,105,1,215865.0,435000,412,1,2
3444,https://tyumen.drom.ru/opel/astra/48948534.html,2,3,2011,1.6,115,1,152000.0,554995,43,1,2
3445,https://novosibirsk.drom.ru/opel/astra/49144810.html,2,3,2013,1.6,115,1,98000.0,700000,23,1,4
3445,https://ufa.drom.ru/mazda/mazda6/48739707.html,3,22,2008,2.0,147,1,280248.0,610000,84,1,2
3446,https://krasnodar.drom.ru/opel/astra/48791674.html,2,3,2011,1.8,140,1,193500.0,529000,13,1,2
3446,https://angarsk.drom.ru/mazda/mazda6/48739536.html,3,22,2008,2.0,147,1,189000.0,850000,158,1,4
3447,https://ufa.drom.ru/mazda/mazda3/48736316.html,3,25,2006,2.0,150,1,161000.0,400000,84,1,2
3447,https://kropotkin.drom.ru/opel/insignia/40436174.html,2,14,2014,1.6,170,1,115000.0,1280000,170,1,4
3448,https://khanty-mansiysk.drom.ru/opel/astra/49144516.html,2,3,2012,1.6,180,1,98300.0,770000,138,1,4
3448,https://gelendzhik.drom.ru/mazda/demio/48733740.html,3,21,2009,1.3,91,1,73000.0,650000,416,1,4
3449,https://tyumen.drom.ru/opel/meriva/49144490.html,2,11,2013,1.4,100,1,52000.0,845000,43,1,2
3449,https://tyumen.drom.ru/mazda/mazda3/48392735.html,3,25,2008,2.0,150,1,186000.0,620000,43,1,4
3450,https://moscow.drom.ru/mazda/mazda3/48392305.html,3,25,2008,1.6,105,1,360000.0,350000,22,1,2
3450,https://habarovsk.drom.ru/opel/antara/48706981.html,2,15,2014,2.4,167,3,100000.0,575000,192,1,4
3451,https://domodedovo.drom.ru/mazda/mazda3/48391357.html,3,25,2009,1.6,105,1,275000.0,600000,168,1,2
3451,https://simferopol.drom.ru/opel/insignia/48834629.html,2,14,2011,2.0,160,1,170000.0,700000,71,2,4
3452,https://vladivostok.drom.ru/mazda/demio/48388855.html,3,21,2006,1.3,91,1,135000.0,260000,150,1,4
3452,https://kazan.drom.ru/opel/astra/49143881.html,2,3,2011,1.4,140,1,101299.0,680000,141,1,4
3453,https://ekaterinburg.drom.ru/opel/antara/48563400.html,2,15,2013,2.4,167,3,227500.0,999000,33,1,4
3453,https://moscow.drom.ru/mazda/mazda6/48387956.html,3,22,2007,2.0,147,1,220000.0,650000,22,1,2
3454,https://ussuriisk.drom.ru/mazda/axela/48386465.html,3,18,2005,1.5,114,1,250.0,265000,243,1,4
3454,https://spb.drom.ru/opel/mokka/48821743.html,2,43,2012,1.8,140,1,199834.0,700000,25,1,2
3455,https://neftekamsk-bash.drom.ru/opel/astra/48821714.html,2,3,2013,1.6,115,1,128000.0,450000,326,1,2
3455,https://togliatti.drom.ru/mazda/tribute/48385889.html,3,29,2008,2.3,153,3,180000.0,785000,296,1,4
