Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price,Region,Engine,Transmission
3302,https://svobodniy.drom.ru/mazda/demio/49082337.html,Mazda,Demio,2007.0,1.3,91,передний,290000,270000,Свободный,бензин,АКПП
3302,https://achinsk.drom.ru/opel/astra/48836367.html,Opel,Astra,2011.0,1.6,115,передний,63500,630000,Ачинск,бензин,робот
3303,https://krasnodar.drom.ru/opel/astra/48836105.html,Opel,Astra,2011.0,1.6,180,передний,167000,720000,Краснодар,бензин,АКПП
3303,https://krasnoyarsk.drom.ru/mazda/bt-50/45035356.html,Mazda,BT-50,2008.0,2.5,143,4WD,179000,715000,Красноярск,дизель,механика
3304,https://omsk.drom.ru/mazda/mazda3/48892133.html,Mazda,Mazda3,2006.0,1.6,105,передний,240700,429000,Омск,бензин,АКПП
3304,https://krasnodar.drom.ru/opel/astra/48834443.html,Opel,Astra,2011.0,1.8,140,передний,242000,540000,Краснодар,бензин,АКПП
3305,https://divnogorsk.drom.ru/mazda/axela/48693709.html,Mazda,Axela,2005.0,1.5,114,передний,213453,385000,Дивногорск,бензин,АКПП
3305,https://tyumen.drom.ru/opel/astra/48833720.html,Opel,Astra,2013.0,1.4,140,передний,145000,710000,Тюмень,бензин,АКПП
3306,https://ekaterinburg.drom.ru/opel/mokka/48833616.html,Opel,Mokka,2013.0,1.8,140,4WD,72000,1070000,Екатеринбург,бензин,АКПП
3306,https://volgograd.drom.ru/mazda/mazda6/48403194.html,Mazda,Mazda6,2007.0,2.0,147,передний,208000,777000,Волгоград,бензин,АКПП
3307,https://bolotnoe.drom.ru/mazda/cx-9/49081203.html,Mazda,CX-9,2008.0,3.7,277,4WD,185983,900000,Болотное,бензин,АКПП
3307,https://krasnoyarsk.drom.ru/opel/astra/48833437.html,Opel,Astra,2011.0,1.6,115,передний,127000,575000,Красноярск,бензин,механика
3308,https://barnaul.drom.ru/mazda/mazda3/49081077.html,Mazda,Mazda3,2007.0,1.6,105,передний,274105,559000,Барнаул,бензин,АКПП
3308,https://abakan.drom.ru/opel/mokka/48831797.html,Opel,Mokka,2013.0,1.8,140,4WD,63240,1120000,Абакан,бензин,АКПП
3309,https://yalta.drom.ru/opel/zafira/48831707.html,Opel,Zafira,2012.0,1.4,140,передний,200000,790000,Ялта,бензин,АКПП
3309,https://krasnoyarsk.drom.ru/mazda/axela/49080950.html,Mazda,Axela,2009.0,1.5,111,передний,65000,795000,Красноярск,бензин,вариатор
3310,https://kemerovo.drom.ru/mazda/mazda6/49080684.html,Mazda,Mazda6,2005.0,1.8,120,передний,344000,425000,Кемерово,бензин,механика
3310,https://ekaterinburg.drom.ru/opel/astra/48830275.html,Opel,Astra,2013.0,1.6,115,передний,135230,720000,Екатеринбург,бензин,АКПП
3311,https://bronnitsy.drom.ru/mazda/mazda6/48064371.html,Mazda,Mazda6,2006.0,2.0,147,передний,225000,325000,Бронницы,бензин,АКПП
3311,https://ekaterinburg.drom.ru/opel/insignia/48829838.html,Opel,Insignia,2010.0,2.0,220,передний,198000,749900,Екатеринбург,бензин,АКПП
3312,https://ekaterinburg.drom.ru/opel/astra/48829665.html,Opel,Astra,2012.0,1.6,115,передний,143000,600000,Екатеринбург,бензин,АКПП
3312,https://novosibirsk.drom.ru/mazda/mazda6/48063761.html,Mazda,Mazda6,2006.0,2.0,147,передний,235000,400000,Новосибирск,бензин,механика
3313,https://voronezh.drom.ru/mazda/mazda6/48062540.html,Mazda,Mazda6,2007.0,2.0,147,передний,232000,610000,Воронеж,бензин,АКПП
3313,https://tavda.drom.ru/opel/astra/48829103.html,Opel,Astra,2011.0,1.6,115,передний,63000,599000,Тавда,бензин,механика
3314,https://chernushka.drom.ru/opel/astra/46000075.html,Opel,Astra,2011.0,1.6,115,передний,152000,530000,Чернушка,бензин,АКПП
3314,https://barnaul.drom.ru/mazda/mazda3/48061519.html,Mazda,Mazda3,2008.0,1.6,105,передний,126510,570000,Барнаул,бензин,АКПП
3315,https://nizhnegorskiy.drom.ru/opel/astra/45447018.html,Opel,Astra,2012.0,1.6,115,передний,137000,680000,Нижнегорский,бензин,механика
3315,https://abaza.drom.ru/mazda/premacy/48060752.html,Mazda,Premacy,2006.0,2.0,145,передний,350000,600000,Абаза,бензин,АКПП
3316,https://spb.drom.ru/opel/mokka/45385234.html,Opel,Mokka,2014.0,1.8,140,передний,145000,699990,Санкт-Петербург,бензин,механика
3316,https://vladivostok.drom.ru/mazda/biante/48058226.html,Mazda,Biante,2008.0,2.0,144,4WD,152000,750000,Владивосток,бензин,АКПП
3317,https://krasnodar.drom.ru/opel/insignia/45328557.html,Opel,Insignia,2012.0,2.0,160,передний,19000,880000,Краснодар,дизель,АКПП
3317,https://chita.drom.ru/mazda/demio/47779286.html,Mazda,Demio,2008.0,1.5,113,передний,245015,375000,Чита,бензин,вариатор
3318,https://kemerovo.drom.ru/mazda/mazda6/47731801.html,Mazda,Mazda6,2008.0,2.0,147,передний,270000,550000,Кемерово,бензин,АКПП
3318,https://nizhniy-novgorod.drom.ru/opel/insignia/44255087.html,Opel,Insignia,2011.0,1.8,140,передний,219000,595000,Нижний Новгород,бензин,механика
3319,https://ussuriisk.drom.ru/opel/antara/43701786.html,Opel,Antara,2011.0,3.0,249,4WD,51000,900000,Уссурийск,бензин,АКПП
3319,https://voskresensk.drom.ru/mazda/mazda3/47727987.html,Mazda,Mazda3,2006.0,1.6,105,передний,195000,405000,Воскресенск,бензин,АКПП
3320,https://irkutsk.drom.ru/opel/astra/41638392.html,Opel,Astra,2010.0,1.8,140,передний,132000,520000,Иркутск,бензин,АКПП
3320,https://tyumen.drom.ru/mazda/cx-9/47724893.html,Mazda,CX-9,2008.0,3.7,277,4WD,200010,950000,Тюмень,бензин,АКПП
3321,https://irkutsk.drom.ru/mazda/cx-7/47724205.html,Mazda,CX-7,2007.0,2.3,238,4WD,202000,570000,Иркутск,бензин,АКПП
3321,https://salair.drom.ru/opel/mokka/40216999.html,Opel,Mokka,2014.0,1.8,140,передний,164000,1099000,Салаир,бензин,механика
3322,https://anapa.drom.ru/opel/antara/49163307.html,Opel,Antara,2012.0,2.4,167,4WD,144000,1120000,Анапа,бензин,АКПП
3322,https://spb.drom.ru/mazda/mazda3/47396017.html,Mazda,Mazda3,2006.0,1.6,105,передний,183000,337000,Санкт-Петербург,бензин,АКПП
3323,https://olekminsk.drom.ru/mazda/cx-7/47395472.html,Mazda,CX-7,2007.0,2.3,238,4WD,122000,650000,Олёкминск,бензин,АКПП
3323,https://moscow.drom.ru/opel/insignia/49163150.html,Opel,Insignia,2014.0,1.6,170,передний,99000,899000,Москва,бензин,АКПП
3324,https://spb.drom.ru/opel/zafira/49163134.html,Opel,Zafira,2011.0,1.8,140,передний,209000,659000,Санкт-Петербург,бензин,механика
3324,https://ufa.drom.ru/mazda/cx-7/47393886.html,Mazda,CX-7,2008.0,2.3,238,4WD,120000,595000,Уфа,бензин,АКПП
3325,https://krasnoufimsk.drom.ru/mazda/mazda3/46741338.html,Mazda,Mazda3,2008.0,1.6,105,передний,243000,395000,Красноуфимск,бензин,механика
3325,https://spb.drom.ru/opel/astra/49162813.html,Opel,Astra,2011.0,1.6,115,передний,105000,528000,Санкт-Петербург,бензин,механика
3326,https://strezhevoy.drom.ru/mazda/mazda3/46389866.html,Mazda,Mazda3,2006.0,1.6,105,передний,240977,300000,Стрежевой,бензин,механика
3326,https://ekaterinburg.drom.ru/opel/astra/48763516.html,Opel,Astra,2011.0,1.6,115,передний,200000,480000,Екатеринбург,бензин,механика
3327,https://spb.drom.ru/opel/astra_gtc/49162807.html,Opel,Astra GTC,2012.0,2.0,131,передний,162000,844997,Санкт-Петербург,дизель,автомат
3327,https://zheleznogorsk-krasnoyarsk.drom.ru/mazda/demio/46225688.html,Mazda,Demio,2006.0,1.3,91,передний,240000,299000,Железногорск,бензин,механика
3328,https://tula.drom.ru/mazda/bt-50/46079654.html,Mazda,BT-50,2008.0,2.5,143,4WD,198000,770000,Тула,дизель,механика
3329,https://reutov.drom.ru/opel/antara/49162656.html,Opel,Antara,2014.0,2.2,164,4WD,99267,1062000,Реутов,дизель,механика
3329,https://tyumen.drom.ru/mazda/mazda6/45962236.html,Mazda,Mazda6,2008.0,2.0,147,передний,217000,720000,Тюмень,бензин,механика
3330,https://penza.drom.ru/opel/astra_family/48467200.html,Opel,Astra Family,2011.0,1.6,115,передний,123650,577000,Пенза,бензин,механика
3330,https://minusinsk.drom.ru/mazda/cx-7/45804451.html,Mazda,CX-7,2009.0,2.3,244,передний,160000,750000,Минусинск,бензин,АКПП
3331,https://tver.drom.ru/opel/antara/49162360.html,Opel,Antara,2014.0,2.4,167,4WD,145000,1195000,Тверь,бензин,АКПП
3331,https://mikhailovskoe.drom.ru/mazda/mazda6/48819266.html,Mazda,Mazda6,2007.0,1.8,120,передний,194000,450000,Михайловское,бензин,механика
3332,https://samara.drom.ru/opel/astra/49162262.html,Opel,Astra,2014.0,1.4,140,передний,98,750000,Самара,бензин,АКПП
3332,https://tyumen.drom.ru/mazda/mazda3/49097504.html,Mazda,Mazda3,2008.0,1.6,105,передний,209000,480000,Тюмень,бензин,АКПП
3333,https://novosibirsk.drom.ru/opel/astra/49162207.html,Opel,Astra,2012.0,1.4,140,передний,130000,600000,Новосибирск,бензин,АКПП
3333,https://ussuriisk.drom.ru/mazda/demio/48008106.html,Mazda,Demio,2006.0,1.3,91,4WD,260000,250000,Уссурийск,бензин,АКПП
3334,https://novosibirsk.drom.ru/opel/mokka/49133614.html,Opel,Mokka,2013.0,1.8,140,4WD,113693,1110000,Новосибирск,бензин,АКПП
3334,https://etkul.drom.ru/mazda/mazda6/49097456.html,Mazda,Mazda6,2005.0,2.0,141,передний,245000,360000,Еткуль,бензин,АКПП
3335,https://zelenogorsk-krasnoyarsk.drom.ru/mazda/mazda6/49038318.html,Mazda,Mazda6,2008.0,2.0,147,передний,270000,753000,Зеленогорск,бензин,АКПП
3335,https://barnaul.drom.ru/opel/mokka/49154130.html,Opel,Mokka,2013.0,1.8,140,4WD,175000,950000,Барнаул,бензин,АКПП
3336,https://novosibirsk.drom.ru/opel/insignia/49154159.html,Opel,Insignia,2013.0,2.0,249,4WD,111580,820000,Новосибирск,бензин,АКПП
3336,https://barnaul.drom.ru/mazda/mazda6/49097154.html,Mazda,Mazda6,2006.0,2.3,166,4WD,360000,407000,Барнаул,бензин,АКПП
3337,https://ulan-ude.drom.ru/opel/zafira/49154111.html,Opel,Zafira,2012.0,1.8,140,передний,55000,650000,Улан-Удэ,бензин,робот
3337,https://tyumen.drom.ru/mazda/mazda3/49097062.html,Mazda,Mazda3,2008.0,1.6,105,передний,271410,517500,Тюмень,бензин,механика
3338,https://krasnoyarsk.drom.ru/opel/astra/48828796.html,Opel,Astra,2013.0,1.6,115,передний,73000,647000,Красноярск,бензин,АКПП
3338,https://sochi.drom.ru/mazda/mazda3/49096911.html,Mazda,Mazda3,2006.0,1.6,105,передний,119500,400000,Сочи,бензин,механика
3339,https://barnaul.drom.ru/mazda/mazda6/48658164.html,Mazda,Mazda6,2007.0,2.0,147,передний,187000,655000,Барнаул,бензин,АКПП
3339,https://orenburg.drom.ru/opel/astra/49154010.html,Opel,Astra,2012.0,1.4,140,передний,158000,355000,Оренбург,бензин,АКПП
3340,https://ulan-ude.drom.ru/mazda/mazda6/48301656.html,Mazda,Mazda6,2007.0,2.0,147,передний,159000,745000,Улан-Удэ,бензин,АКПП
3340,https://krasnoyarsk.drom.ru/opel/astra/49036812.html,Opel,Astra,2014.0,1.6,115,передний,140000,980000,Красноярск,бензин,АКПП
3341,https://omsk.drom.ru/mazda/mazda3/46694852.html,Mazda,Mazda3,2007.0,1.6,105,передний,204000,395000,Омск,бензин,механика
3341,https://petrozavodsk.drom.ru/opel/corsa/45433831.html,Opel,Corsa,2012.0,1.4,101,передний,53488,600000,Петрозаводск,бензин,АКПП
3342,https://salsk.drom.ru/mazda/mazda3/49096742.html,Mazda,Mazda3,2007.0,1.6,105,передний,220000,565000,Сальск,бензин,АКПП
3342,https://omsk.drom.ru/opel/corsa/49153649.html,Opel,Corsa,2010.0,1.2,85,передний,206004,435000,Омск,бензин,робот
3343,https://krasnoyarsk.drom.ru/mazda/cx-7/48332503.html,Mazda,CX-7,2007.0,2.3,238,4WD,188000,678000,Красноярск,бензин,АКПП
3343,https://petrozavodsk.drom.ru/opel/astra/48825856.html,Opel,Astra,2011.0,1.6,115,передний,230568,585000,Петрозаводск,бензин,механика
3344,https://ekaterinburg.drom.ru/mazda/cx-7/49096569.html,Mazda,CX-7,2008.0,2.3,238,4WD,235000,730000,Екатеринбург,бензин,АКПП
3344,https://tomsk.drom.ru/opel/mokka/45717048.html,Opel,Mokka,2014.0,1.4,140,передний,67000,929000,Томск,бензин,АКПП
3345,https://krasnoyarsk.drom.ru/opel/antara/46388531.html,Opel,Antara,2013.0,2.4,167,4WD,144000,1087000,Красноярск,бензин,АКПП
3345,https://abakan.drom.ru/mazda/mazda6/49096219.html,Mazda,Mazda6,2007.0,2.0,147,передний,190000,420000,Абакан,бензин,механика
3346,https://novosibirsk.drom.ru/opel/insignia/48540109.html,Opel,Insignia,2014.0,1.6,170,передний,143531,1044000,Новосибирск,бензин,АКПП
3346,https://pervouralsk.drom.ru/mazda/mazda3/49096180.html,Mazda,Mazda3,2008.0,1.6,105,передний,185500,460000,Первоуральск,бензин,механика
3347,https://omsk.drom.ru/opel/mokka/49153284.html,Opel,Mokka,2013.0,1.8,140,4WD,160000,1115000,Омск,бензин,АКПП
3347,https://ekaterinburg.drom.ru/mazda/mazda6/49096093.html,Mazda,Mazda6,2008.0,1.8,120,передний,241000,735000,Екатеринбург,бензин,механика
3348,https://novosibirsk.drom.ru/opel/corsa/48619613.html,Opel,Corsa,2012.0,1.2,85,передний,97028,539000,Новосибирск,бензин,робот
3348,https://rostov-na-donu.drom.ru/mazda/mazda6_mps/46348921.html,Mazda,Mazda6 MPS,2006.0,2.3,260,4WD,233805,395000,Ростов-на-Дону,бензин,механика
3349,https://novosibirsk.drom.ru/opel/mokka/47303653.html,Opel,Mokka,2014.0,1.8,140,4WD,90000,997000,Новосибирск,бензин,АКПП
3349,https://eniseysk.drom.ru/mazda/mazda3/48740567.html,Mazda,Mazda3,2008.0,1.6,105,передний,220000,550000,Енисейск,бензин,АКПП
3350,https://tyumen.drom.ru/opel/astra_gtc/49152760.html,Opel,Astra GTC,2012.0,1.4,140,передний,170000,630000,Тюмень,бензин,АКПП
3350,https://orenburg.drom.ru/mazda/mazda6/49095642.html,Mazda,Mazda6,2008.0,2.0,147,передний,149000,727000,Оренбург,бензин,механика
3351,https://barnaul.drom.ru/mazda/mazda6/49095551.html,Mazda,Mazda6,2007.0,2.0,147,передний,191000,650000,Барнаул,бензин,механика
3351,https://krasnoyarsk.drom.ru/opel/astra/46895654.html,Opel,Astra,2012.0,1.4,140,передний,100000,599000,Красноярск,бензин,АКПП
3352,https://vladivostok.drom.ru/mazda/demio/48780185.html,Mazda,Demio,2008.0,1.5,113,передний,220000,370000,Владивосток,бензин,вариатор
3352,https://krasnoyarsk.drom.ru/opel/antara/46446700.html,Opel,Antara,2013.0,2.4,167,4WD,167000,999000,Красноярск,бензин,механика
3353,https://yaroslavl.drom.ru/mazda/mazda6/49095496.html,Mazda,Mazda6,2007.0,1.8,120,передний,250000,630000,Ярославль,бензин,механика
3353,https://novokuznetsk.drom.ru/opel/astra/48338143.html,Opel,Astra,2013.0,1.6,115,передний,95000,629000,Новокузнецк,бензин,механика
3354,https://novosibirsk.drom.ru/mazda/mazda6/49095474.html,Mazda,Mazda6,2008.0,2.0,147,передний,210000,655000,Новосибирск,бензин,АКПП
3354,https://novosibirsk.drom.ru/opel/astra/48527498.html,Opel,Astra,2010.0,1.6,115,передний,215036,515000,Новосибирск,бензин,автомат
3355,https://noviy-urengoy.drom.ru/mazda/mazda3/49047084.html,Mazda,Mazda3,2008.0,2.0,150,передний,184200,595000,Новый Уренгой,бензин,механика
3355,https://moscow.drom.ru/opel/antara/49152276.html,Opel,Antara,2013.0,2.4,167,4WD,194037,880000,Москва,бензин,АКПП
3356,https://ulan-ude.drom.ru/mazda/demio/49095290.html,Mazda,Demio,2009.0,1.3,91,передний,100000,550000,Улан-Удэ,бензин,АКПП
3356,https://novosibirsk.drom.ru/opel/mokka/46586663.html,Opel,Mokka,2013.0,1.8,140,4WD,118000,1069000,Новосибирск,бензин,АКПП
3357,https://novosibirsk.drom.ru/mazda/cx-7/49095026.html,Mazda,CX-7,2007.0,2.3,238,4WD,200000,600000,Новосибирск,бензин,АКПП
3357,https://chelyabinsk.drom.ru/opel/astra/49151759.html,Opel,Astra,2011.0,1.6,115,передний,117000,600000,Челябинск,бензин,механика
3358,https://omsk.drom.ru/mazda/mazda6/48791167.html,Mazda,Mazda6,2007.0,2.0,147,передний,290000,399999,Омск,бензин,механика
3358,https://chelyabinsk.drom.ru/opel/astra/49151758.html,Opel,Astra,2012.0,1.6,115,передний,153500,720000,Челябинск,бензин,АКПП
3359,https://surgut.drom.ru/opel/mokka/47103026.html,Opel,Mokka,2013.0,1.4,140,4WD,129676,825650,Сургут,бензин,механика
3359,https://nizhniy-novgorod.drom.ru/mazda/mazda3/48937977.html,Mazda,Mazda3,2008.0,2.0,150,передний,122000,600000,Нижний Новгород,бензин,механика
3360,https://krasnoyarsk.drom.ru/mazda/mazda3/49094948.html,Mazda,Mazda3,2008.0,1.6,105,передний,248000,570000,Красноярск,бензин,АКПП
3360,https://krasnoturinsk.drom.ru/opel/astra_gtc/48827101.html,Opel,Astra GTC,2012.0,1.4,140,передний,162500,499500,Краснотурьинск,бензин,механика
3361,https://kazan.drom.ru/opel/insignia/48826415.html,Opel,Insignia,2011.0,2.0,160,передний,200370,798256,Казань,дизель,АКПП
3361,https://petrozavodsk.drom.ru/mazda/mazda6/49094886.html,Mazda,Mazda6,2007.0,2.5,170,передний,198000,650000,Петрозаводск,бензин,механика
3362,https://tomsk.drom.ru/opel/mokka/48826132.html,Opel,Mokka,2013.0,1.8,140,4WD,113000,1050000,Томск,бензин,АКПП
3363,https://simferopol.drom.ru/opel/zafira/48826122.html,Opel,Zafira,2011.0,1.8,140,передний,280000,590000,Симферополь,бензин,робот
3363,https://usk-kut.drom.ru/mazda/demio/48918993.html,Mazda,Demio,2009.0,1.3,91,передний,160000,400000,Усть-Кут,бензин,АКПП
3364,https://krasnodar.drom.ru/mazda/mazda5/49094607.html,Mazda,Mazda5,2008.0,2.0,145,передний,224000,740000,Краснодар,бензин,АКПП
3364,https://moscow.drom.ru/opel/astra_gtc/48825547.html,Opel,Astra GTC,2013.0,1.4,140,передний,176000,750000,Москва,бензин,механика
3365,https://vologda.drom.ru/opel/astra_gtc/48825549.html,Opel,Astra GTC,2014.0,1.4,140,передний,84000,815000,Вологда,бензин,АКПП
3365,https://habarovsk.drom.ru/mazda/axela/49094484.html,Mazda,Axela,2009.0,2.0,150,передний,115000,680000,Хабаровск,бензин,АКПП
3366,https://berezovskiy-sverd.drom.ru/opel/astra/48824493.html,Opel,Astra,2011.0,1.4,140,передний,126000,630000,Берёзовский,бензин,АКПП
3366,https://staroshcherbinovskaya.drom.ru/mazda/mazda3/49094129.html,Mazda,Mazda3,2005.0,1.6,105,передний,170000,350000,Старощербиновская,бензин,механика
3367,https://kemerovo.drom.ru/opel/astra_gtc/48823985.html,Opel,Astra GTC,2014.0,1.8,140,передний,307700,555000,Кемерово,бензин,механика
3367,https://ekaterinburg.drom.ru/mazda/mazda6/49093697.html,Mazda,Mazda6,2008.0,1.8,120,передний,200000,270000,Екатеринбург,бензин,механика
3368,https://murmansk.drom.ru/mazda/mazda3/49093761.html,Mazda,Mazda3,2007.0,1.6,105,передний,160000,400000,Мурманск,бензин,АКПП
3368,https://ekaterinburg.drom.ru/opel/meriva/48823173.html,Opel,Meriva,2013.0,1.4,100,передний,110000,690000,Екатеринбург,бензин,механика
3369,https://yevpatoriya.drom.ru/mazda/mazda6/48068552.html,Mazda,Mazda6,2008.0,2.0,147,передний,169728,750000,Евпатория,бензин,механика
3369,https://miass.drom.ru/opel/astra/48823140.html,Opel,Astra,2011.0,1.6,180,передний,167000,610000,Миасс,бензин,АКПП
3370,https://novosibirsk.drom.ru/mazda/cx-7/46276078.html,Mazda,CX-7,2008.0,2.3,238,4WD,200000,700000,Новосибирск,бензин,АКПП
3370,https://krasnoyarsk.drom.ru/opel/zafira/48822890.html,Opel,Zafira,2012.0,1.8,140,передний,171306,685000,Красноярск,бензин,робот
3371,https://krymsk.drom.ru/opel/mokka/48822513.html,Opel,Mokka,2014.0,1.8,140,передний,165000,850000,Крымск,бензин,механика
3371,https://vladivostok.drom.ru/mazda/biante/46611216.html,Mazda,Biante,2008.0,2.0,144,4WD,145000,755000,Владивосток,бензин,АКПП
3372,https://nakhodka.drom.ru/mazda/demio/47980240.html,Mazda,Demio,2007.0,1.3,91,передний,186,369000,Находка,бензин,АКПП
3372,https://voronezh.drom.ru/opel/astra/48821998.html,Opel,Astra,2010.0,1.4,120,передний,151000,585000,Воронеж,бензин,механика
3373,https://voronezh.drom.ru/opel/meriva/48822012.html,Opel,Meriva,2011.0,1.4,100,передний,181385,589000,Воронеж,бензин,механика
3373,https://tyumen.drom.ru/mazda/mazda3/48754898.html,Mazda,Mazda3,2007.0,2.0,150,передний,247208,395000,Тюмень,бензин,механика
3374,https://hlevnoe.drom.ru/mazda/mazda3/48759559.html,Mazda,Mazda3,2007.0,1.6,105,передний,109019,320000,Хлевное,бензин,механика
3374,https://ekaterinburg.drom.ru/opel/astra/49158092.html,Opel,Astra,2011.0,1.8,140,передний,192600,600000,Екатеринбург,бензин,механика
3375,https://tomsk.drom.ru/opel/mokka/48881594.html,Opel,Mokka,2014.0,1.8,140,4WD,118000,1100000,Томск,бензин,АКПП
3375,https://ekaterinburg.drom.ru/mazda/mazda3/48758993.html,Mazda,Mazda3,2007.0,2.0,150,передний,307000,550000,Екатеринбург,бензин,механика
3376,https://ekaterinburg.drom.ru/mazda/mazda3/48758547.html,Mazda,Mazda3,2008.0,1.6,105,передний,235000,430000,Екатеринбург,бензин,механика
3376,https://krasnodar.drom.ru/opel/insignia/48972378.html,Opel,Insignia,2012.0,2.0,220,передний,125300,720000,Краснодар,бензин,АКПП
3377,https://spb.drom.ru/mazda/demio/48755828.html,Mazda,Demio,2006.0,1.3,91,4WD,175000,265000,Санкт-Петербург,бензин,АКПП
3377,https://omsk.drom.ru/opel/zafira/47946569.html,Opel,Zafira,2011.0,1.8,140,передний,138001,471000,Омск,бензин,механика
3378,https://omsk.drom.ru/opel/astra/48690382.html,Opel,Astra,2014.0,1.4,140,передний,110000,795000,Омск,бензин,АКПП
3378,https://ekaterinburg.drom.ru/mazda/premacy/48754991.html,Mazda,Premacy,2005.0,2.0,145,передний,208000,549000,Екатеринбург,бензин,АКПП
3379,https://tyumen.drom.ru/mazda/mazda3/48754519.html,Mazda,Mazda3,2008.0,1.6,105,передний,190000,525000,Тюмень,бензин,механика
3379,https://omsk.drom.ru/opel/astra/48775489.html,Opel,Astra,2014.0,1.4,140,передний,146771,799000,Омск,бензин,механика
3380,https://nizhniy-novgorod.drom.ru/mazda/mazda3/48753484.html,Mazda,Mazda3,2007.0,1.6,105,передний,300000,410000,Нижний Новгород,бензин,механика
3380,https://krasnodar.drom.ru/opel/mokka/49157585.html,Opel,Mokka,2014.0,1.8,140,4WD,205000,595000,Краснодар,бензин,АКПП
3381,https://blagoveshchensk.drom.ru/mazda/demio/48753028.html,Mazda,Demio,2006.0,1.3,91,передний,191073,300000,Благовещенск,бензин,АКПП
3381,https://naberezhnye-chelny.drom.ru/opel/meriva/49157522.html,Opel,Meriva,2012.0,1.4,100,передний,136624,684000,Набережные Челны,бензин,механика
3382,https://chelyabinsk.drom.ru/mazda/mazda5/48752538.html,Mazda,Mazda5,2008.0,2.0,145,передний,250000,699000,Челябинск,бензин,механика
3382,https://naberezhnye-chelny.drom.ru/opel/astra_gtc/49157516.html,Opel,Astra GTC,2010.0,1.8,140,передний,190205,465000,Набережные Челны,бензин,механика
3383,https://nefteyugansk.drom.ru/mazda/mazda3/48752269.html,Mazda,Mazda3,2008.0,1.6,105,передний,194000,499000,Нефтеюганск,бензин,АКПП
3383,https://livny.drom.ru/opel/astra/49157509.html,Opel,Astra,2014.0,1.6,115,передний,88000,830000,Ливны,бензин,механика
3384,https://tula.drom.ru/opel/antara/49157375.html,Opel,Antara,2014.0,2.2,163,4WD,143649,999000,Тула,дизель,механика
3384,https://tomsk.drom.ru/mazda/mazda6/48752054.html,Mazda,Mazda6,2008.0,2.0,147,передний,230000,907000,Томск,бензин,АКПП
3385,https://krasnoyarsk.drom.ru/opel/astra/46190563.html,Opel,Astra,2013.0,1.4,140,передний,98000,649000,Красноярск,бензин,АКПП
3385,https://ekaterinburg.drom.ru/mazda/mazda6/48415312.html,Mazda,Mazda6,2008.0,1.8,120,передний,210000,570000,Екатеринбург,бензин,механика
3386,https://perm.drom.ru/opel/insignia/49157148.html,Opel,Insignia,2010.0,2.0,220,4WD,155000,790000,Пермь,бензин,АКПП
3386,https://togliatti.drom.ru/mazda/mazda3/48415048.html,Mazda,Mazda3,2009.0,1.6,105,передний,243000,520000,Тольятти,бензин,механика
3387,https://kazan.drom.ru/opel/astra/49157043.html,Opel,Astra,2012.0,1.8,140,передний,165000,565000,Казань,бензин,автомат
3387,https://belogorsk.drom.ru/mazda/demio/48406380.html,Mazda,Demio,2007.0,1.3,91,передний,170000,400000,Белогорск,бензин,АКПП
3388,https://yoshkar-ola.drom.ru/opel/insignia/49157041.html,Opel,Insignia,2014.0,1.8,140,передний,220000,643000,Йошкар-Ола,бензин,механика
3388,https://novosibirsk.drom.ru/mazda/bongo/48406173.html,Mazda,Bongo,2006.0,1.8,95,задний,20214,199000,Новосибирск,бензин,АКПП
3389,https://ekaterinburg.drom.ru/opel/antara/46066786.html,Opel,Antara,2013.0,2.2,184,4WD,110000,950000,Екатеринбург,дизель,АКПП
3389,https://megion.drom.ru/mazda/mazda3/48068579.html,Mazda,Mazda3,2008.0,1.6,105,передний,257723,510000,Мегион,бензин,АКПП
3390,https://magadan.drom.ru/mazda/cx-9/48068741.html,Mazda,CX-9,2007.0,3.7,277,4WD,105000,900000,Магадан,бензин,АКПП
3390,https://ekaterinburg.drom.ru/opel/mokka/46035748.html,Opel,Mokka,2013.0,1.8,140,4WD,75000,1095000,Екатеринбург,бензин,АКПП
3391,https://kemerovo.drom.ru/mazda/demio/49085919.html,Mazda,Demio,2006.0,1.3,91,передний,120000,345000,Кемерово,бензин,АКПП
3391,https://kurgan.drom.ru/opel/insignia/49055612.html,Opel,Insignia,2012.0,2.0,160,передний,218000,770000,Курган,дизель,АКПП
3392,https://ekaterinburg.drom.ru/mazda/mazda3/49085403.html,Mazda,Mazda3,2008.0,1.6,105,передний,185000,465000,Екатеринбург,бензин,механика
3392,https://voronezh.drom.ru/opel/astra/49156889.html,Opel,Astra,2012.0,1.6,115,передний,206174,524000,Воронеж,бензин,механика
3393,https://borisoglebsk.drom.ru/opel/astra/49156881.html,Opel,Astra,2012.0,1.6,115,передний,118107,660000,Борисоглебск,бензин,АКПП
3393,https://omsk.drom.ru/mazda/mazda3/49085342.html,Mazda,Mazda3,2008.0,1.6,105,передний,196000,465000,Омск,бензин,АКПП
3394,https://togliatti.drom.ru/opel/corsa/48813767.html,Opel,Corsa,2013.0,1.2,85,передний,102919,499000,Тольятти,бензин,робот
3394,https://moscow.drom.ru/mazda/cx-7/49085330.html,Mazda,CX-7,2008.0,2.3,238,4WD,129000,609000,Москва,бензин,АКПП
3395,https://chelyabinsk.drom.ru/opel/astra/47138665.html,Opel,Astra,2011.0,1.6,115,передний,126000,479000,Челябинск,бензин,робот
