Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
3951,https://ekaterinburg.drom.ru/iran_khodro/samand/48479267.html,,,,,,,,,,,,,,,,0,
3952,https://talitsa.drom.ru/iran_khodro/samand/49150849.html,,,,,,,,,,,,,,,,0,
3953,https://oktyabrskiy-chelyabinsk.drom.ru/iran_khodro/samand/49150278.html,,,,,,,,,,,,,,,,0,
3954,https://kemerovo.drom.ru/iran_khodro/samand/48813984.html,Iran Khodro,Samand,Кемерово,2007,бензин,1.8,100,механика,передний,,серый,60000,левый,1 поколение,,0,400000
3955,https://perm.drom.ru/iran_khodro/samand/48121198.html,Iran Khodro,Samand,Пермь,2006,бензин,1.8,100,механика,передний,,,210000,левый,1 поколение,,0,225000
3956,https://monino.drom.ru/iran_khodro/samand/49131905.html,Iran Khodro,Samand,Монино,2006,бензин,1.8,100,механика,передний,,красный,180000,левый,1 поколение,,0,115000
3957,https://verhnedneprovskiy.drom.ru/iran_khodro/samand/47441187.html,Iran Khodro,Samand,Верхнеднепровский,2008,бензин,1.6,106,механика,передний,,серый,147000,левый,1 поколение,1.6 MT,0,200000
3958,https://magnitogorsk.drom.ru/iran_khodro/samand/47105590.html,Iran Khodro,Samand,Магнитогорск,2006,бензин,1.8,100,механика,передний,,бежевый,271338,левый,1 поколение,,0,150000
3959,https://kemerovo.drom.ru/iran_khodro/samand/49127551.html,,,,,,,,,,,,,,,,0,
3960,https://novosibirsk.drom.ru/iran_khodro/samand/49118638.html,,,,,,,,,,,,,,,,0,
3961,https://tula.drom.ru/iran_khodro/samand/49116442.html,Iran Khodro,Samand,Тула,2006,бензин,1.8,100,механика,передний,,черный,165000,левый,1 поколение,,0,130000
3962,https://chelyabinsk.drom.ru/iran_khodro/samand/49109582.html,Iran Khodro,Samand,Челябинск,2006,бензин,1.8,100,механика,передний,,бежевый,250000,левый,1 поколение,,0,135000
3963,https://novosibirsk.drom.ru/iran_khodro/samand/49104612.html,Iran Khodro,Samand,Новосибирск,2007,бензин,1.8,100,механика,передний,,коричневый,256000,левый,1 поколение,1.8 MT EL/LX,1,170000
3964,https://chelyabinsk.drom.ru/iran_khodro/samand/49103112.html,Iran Khodro,Samand,Челябинск,2007,бензин,1.8,100,механика,передний,,коричневый,135800,левый,1 поколение,,0,165000
3965,https://ufa.drom.ru/iran_khodro/samand/49102279.html,Iran Khodro,Samand,Уфа,2007,бензин,1.6,106,механика,передний,,,,левый,1 поколение,1.6 MT,0,175000
3966,https://simferopol.drom.ru/iran_khodro/samand/47032256.html,,,,,,,,,,,,,,,,0,
3967,https://spb.drom.ru/iran_khodro/samand/46744146.html,,,,,,,,,,,,,,,,0,
3968,https://moscow.drom.ru/iran_khodro/samand/46374049.html,,,,,,,,,,,,,,,,0,
3969,https://spb.drom.ru/iran_khodro/samand/49099641.html,Iran Khodro,Samand,Санкт-Петербург,2007,бензин,1.6,106,механика,передний,,черный,163000,левый,1 поколение,1.6 MT,0,135000
3970,https://zlatoust.drom.ru/iran_khodro/samand/49096462.html,Iran Khodro,Samand,Златоуст,2006,бензин,1.8,100,механика,передний,,черный,200000,левый,1 поколение,1.8 MT Norma,0,75000
3991,https://nizhnevartovsk.drom.ru/hafei/brio/48481608.html,,,,,,,,,,,,,,,,0,
3992,https://krasnodar.drom.ru/hafei/brio/47785193.html,Hafei,Brio,Краснодар,2006,бензин,1.1,65,механика,передний,,желтый,109400,левый,,,0,180000
3993,https://bogdanovich.drom.ru/hafei/brio/49137418.html,,,,,,,,,,,,,,,,0,
3994,https://krasnodar.drom.ru/hafei/princip/47773836.html,,,,,,,,,,,,,,,,0,
3995,https://ekaterinburg.drom.ru/hafei/brio/49110594.html,Hafei,Brio,Екатеринбург,2006,бензин,1.5,68,механика,передний,,синий,78000,левый,,,0,43000
3996,https://kazan.drom.ru/hafei/brio/48066723.html,Hafei,Brio,Казань,2006,бензин,1.0,46,механика,передний,,красный,139000,левый,,,0,90000
3997,https://kirov.drom.ru/hafei/princip/47699130.html,Hafei,Princip,Киров,2007,бензин,1.6,100,механика,передний,,серый,193593,,,,0,180000
3998,https://volzhskiy.drom.ru/hafei/brio/48357351.html,Hafei,Brio,Волжский,2006,бензин,1.1,65,механика,передний,,золотистый,20000,левый,,,0,120997
3999,https://buturlinovka.drom.ru/hafei/brio/49011422.html,,,,,,,,,,,,,,,,0,
4000,https://orenburg.drom.ru/hafei/brio/48667739.html,Hafei,Brio,Оренбург,2006,бензин,1.0,75,механика,передний,,зеленый,129000,левый,,,0,110000
4001,https://biysk.drom.ru/hafei/brio/47625180.html,,,,,,,,,,,,,,,,0,
4002,https://omsk.drom.ru/hafei/brio/48967539.html,,,,,,,,,,,,,,,,0,
4003,https://orenburg.drom.ru/hafei/brio/48961979.html,,,,,,,,,,,,,,,,0,
4004,https://moscow.drom.ru/hafei/brio/48961123.html,,,,,,,,,,,,,,,,0,
