Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
6523,https://krasnodar.drom.ru/kia/rio/49105101.html,Kia,Rio,Краснодар,2009,бензин,1.4,95,механика,передний,седан,бежевый,116000,левый,"2 поколение, рестайлинг",1.4 MT Comfort,0,450000
6524,https://ekaterinburg.drom.ru/kia/cee~d/48711089.html,Kia,Ceed,Екатеринбург,2009,бензин,1.6,122,АКПП,передний,универсал,серебристый,308000,левый,1 поколение,,0,470000
6525,https://pyatigorsk.drom.ru/kia/spectra/49104755.html,Kia,Spectra,Пятигорск,2006,бензин,1.6,102,автомат,передний,седан,серый,149500,левый,,,0,290000
6526,https://krasnoyarsk.drom.ru/kia/sportage/48263992.html,Kia,Sportage,Красноярск,2009,бензин,2.0,141,механика,4WD,джип/suv 5 дв.,серебристый,148000,левый,"2 поколение, 2 рестайлинг",2.0 MT 4WD EX,0,828000
6527,https://tyumen.drom.ru/kia/picanto/46804127.html,Kia,Picanto,Тюмень,2006,бензин,1.1,65,АКПП,передний,хэтчбек 5 дв.,голубой,141000,левый,1 поколение,1.1 AT Base,0,379000
6528,https://kostroma.drom.ru/kia/picanto/48303865.html,Kia,Picanto,Кострома,2006,бензин,1.0,62,механика,передний,хэтчбек 5 дв.,зеленый,183900,левый,1 поколение,1.0 MT Base,0,270000
6529,https://sosnoviy-bor.drom.ru/kia/sportage/49115541.html,Kia,Sportage,Сосновый Бор,2007,бензин,2.0,140,механика,4WD,джип/suv 5 дв.,серый,90000,левый,2 поколение,,0,710000
6530,https://maykop.drom.ru/kia/spectra/49115520.html,Kia,Spectra,Майкоп,2008,бензин,1.6,101,механика,передний,седан,золотистый,155000,левый,"1 поколение, рестайлинг",1.6 MT Комфорт ,0,285000
6531,https://novosibirsk.drom.ru/kia/rio/49115475.html,Kia,Rio,Новосибирск,2008,бензин,1.4,97,механика,передний,седан,бежевый,200000,левый,2 поколение,1.4 MT Комфорт ,0,399000
6532,https://chelyabinsk.drom.ru/kia/pride/49115337.html,Kia,Pride,Челябинск,2005,бензин,1.6,112,автомат,передний,седан,серый,118127,левый,,,0,447000
6533,https://krasnoyarsk.drom.ru/kia/morning/48825548.html,Kia,Morning,Красноярск,2009,бензин,1.0,64,автомат,передний,,белый,114000,правый,,,0,519000
6534,https://simferopol.drom.ru/kia/opirus/47914108.html,Kia,Opirus,Симферополь,2009,бензин,3.8,266,АКПП,передний,,черный,,левый,"1 поколение, рестайлинг",3.8 AT Люкс D559,0,800000
6535,https://moscow.drom.ru/kia/sportage/49115109.html,Kia,Sportage,Москва,2007,дизель,2.0,112,механика,4WD,джип/suv 5 дв.,синий,168302,левый,2 поколение,,0,555000
