Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
4934,https://stavropol.drom.ru/audi/a7/49075765.html,Audi,A7,Ставрополь,2018,бензин,3.0,340,робот,4WD,,синий,62000,левый,2 поколение,,0,4650000
4935,https://moscow.drom.ru/audi/a5/47706643.html,Audi,A5,Москва,2017,дизель,2.0,190,робот,4WD,купе,белый,102000,левый,2 поколение,,0,2500000
4936,https://moscow.drom.ru/audi/a5/49074999.html,Audi,A5,Москва,2019,дизель,2.0,190,робот,4WD,лифтбек,черный,135000,левый,2 поколение,,0,2750000
