Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
25391,https://krasnoyarsk.drom.ru/bmw/7-series/47263482.html,,,,,,,,,,,,,,,,0,
25394,https://ulan-ude.drom.ru/bmw/5-series/48991123.html,BMW,5-Series,Улан-Удэ,2006,бензин,3.0,260,автомат,задний,седан,черный,301000,левый,,,0,880000
25397,https://omsk.drom.ru/bmw/x5/48237356.html,BMW,X5,Омск,2007,бензин,4.8,355,АКПП,4WD,,серый,233000,левый,2 поколение,,0,1455000
25407,https://kazan.drom.ru/bmw/5-series/47969499.html,BMW,5-Series,Казань,2008,бензин,2.0,170,АКПП,задний,седан,серый,270000,левый,"5 поколение, рестайлинг",520i AT,0,690000
25446,https://anapa.drom.ru/bmw/5-series/46606318.html,BMW,5-Series,Анапа,2009,бензин,2.5,218,АКПП,задний,седан,белый,82000,левый,"5 поколение, рестайлинг",525i AT ,0,980000
25452,https://tyumen.drom.ru/bmw/7-series/45371116.html,BMW,7-Series,Тюмень,2009,бензин,3.0,326,АКПП,задний,,серый,210000,левый,5 поколение,740i AT,0,1500000
25462,https://barnaul.drom.ru/bmw/5-series/49003070.html,BMW,5-Series,Барнаул,2008,бензин,3.0,272,АКПП,4WD,седан,черный,189000,левый,"5 поколение, рестайлинг",530xi AT xDrive,0,1137000
25463,https://magnitogorsk.drom.ru/bmw/x5/49002108.html,BMW,X5,Магнитогорск,2007,бензин,4.8,355,АКПП,4WD,,черный,250000,левый,2 поколение,,0,900000
25494,https://moscow.drom.ru/bmw/x6/48973731.html,BMW,X6,Москва,2009,бензин,3.0,306,АКПП,4WD,,черный,137592,левый,1 поколение,xDrive 35i AT,1,1199000
