Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
5297,https://ufa.drom.ru/audi/q5/48007793.html,Audi,Q5,Уфа,2018,бензин,2.0,249,робот,4WD,,белый,81174,левый,2 поколение,,0,3150000
5336,https://moscow.drom.ru/audi/q5/49049333.html,Audi,Q5,Москва,2019,дизель,2.0,190,автомат,4WD,,белый,45095,левый,,,0,3199000
