Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
20000,https://pugachev.drom.ru/ford/taurus/47836320.html,Ford,Taurus,Пугачёв,2001,бензин,3.0,155,АКПП,передний,седан,серый,161050,левый,4 поколение,3.0 AT Taurus SE,0,230000
20001,https://kaliningrad.drom.ru/ford/focus/47836090.html,Ford,Focus,Калининград,2001,дизель,1.8,90,механика,передний,универсал,белый,400000,левый,1 поколение,,1,230000
