Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
13500,https://vladivostok.drom.ru/daihatsu/boon/46409892.html,Daihatsu,Boon,Владивосток,2011,бензин,1.0,69,вариатор,4WD,,белый,121000,правый,2 поколение,1.0 CL 4WD,1,370000
13501,https://mihaylovka-vl.drom.ru/daihatsu/move/48629706.html,Daihatsu,Move,Михайловка,2007,бензин,0.7,64,вариатор,передний,,белый,136000,правый,4 поколение,660 custom RS,0,420000
13502,https://yakutsk.drom.ru/daihatsu/mira_e-s/48967518.html,Daihatsu,Mira e:S,Якутск,2014,бензин,0.7,52,вариатор,передний,,белый,75000,правый,"1 поколение, рестайлинг",660 D,0,415000
13503,https://barnaul.drom.ru/daihatsu/move/48967381.html,Daihatsu,Move,Барнаул,2009,бензин,0.7,64,вариатор,передний,,серый,140000,правый,"4 поколение, рестайлинг",660 custom RS,1,455000
13504,https://novosibirsk.drom.ru/daihatsu/move/48202670.html,Daihatsu,Move,Новосибирск,2016,бензин,0.7,52,вариатор,передний,,белый,117180,правый,6 поколение, 660 Custom X Hyper SAII,0,525000
13505,https://novosibirsk.drom.ru/daihatsu/terios/48873683.html,Daihatsu,Terios,Новосибирск,1997,бензин,1.3,92,АКПП,4WD,,синий,170000,правый,1 поколение,1.3 CX,1,265000
13506,https://irkutsk.drom.ru/daihatsu/mira_e-s/48414181.html,Daihatsu,Mira e:S,Иркутск,2017,бензин,0.7,49,вариатор,передний,,серый,70000,правый,2 поколение, 660 L,1,500000
13507,https://novokuznetsk.drom.ru/daihatsu/storia/48322447.html,Daihatsu,Storia,Новокузнецк,2002,бензин,1.0,64,АКПП,передний,,белый,24460,правый,"1 поколение, 2 рестайлинг",1.0 CL limited,0,229000
13508,https://himki.drom.ru/daihatsu/wake/46612699.html,Daihatsu,Wake,Химки,2018,бензин,0.7,52,вариатор,передний,,,32000,правый,1 поколение, 660 L Special Limited SAIII,1,949999
13509,https://vladivostok.drom.ru/daihatsu/thor/48966844.html,Daihatsu,Thor,Владивосток,2018,бензин,1.0,69,вариатор,передний,,черный,38000,правый,1 поколение, 1.0 X SAII,0,655000
13510,https://blagoveshchensk.drom.ru/daihatsu/rugger/48265868.html,Daihatsu,Rugger,Благовещенск,1987,дизель,2.8,94,механика,4WD,,синий,300000,правый,"1 поколение, рестайлинг",,0,650000
