Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
2367,https://lesozavodsk.drom.ru/toyota/camry/49011875.html,Toyota,Camry,Лесозаводск,2016,бензин,2.5,160,вариатор,передний,седан,серый,172000,правый,"8 поколение, рестайлинг",2.5 Leather Package,0,1490000
2368,https://krasnodar.drom.ru/bmw/x6/49146833.html,BMW,X6,Краснодар,2018,дизель,3.0,249,АКПП,4WD,,синий,132000,левый,2 поколение,xDrive 30d AT M Sport,0,4400000
2369,https://ulan-ude.drom.ru/nissan/teana/48585952.html,Nissan,Teana,Улан-Удэ,2012,бензин,2.5,182,вариатор,передний,,черный,263482,левый,"2 поколение, рестайлинг",,0,1000000
2370,https://mamontovo.drom.ru/chevrolet/epica/49146830.html,Chevrolet,Epica,Мамонтово,2011,бензин,2.0,143,механика,передний,,черный,194000,левый,"1 поколение, рестайлинг",,0,550000
2371,https://ulan-ude.drom.ru/toyota/c-hr/49146673.html,Toyota,C-HR,Улан-Удэ,2017,бензин,1.8,98,вариатор,передний,,белый,81000,правый,1 поколение,,0,1820000
2372,https://krasnodar.drom.ru/nissan/teana/48988728.html,Nissan,Teana,Краснодар,2009,бензин,2.5,182,вариатор,передний,,черный,187000,левый,2 поколение,,0,840000
2373,https://krasnoyarsk.drom.ru/nissan/qashqai/48242980.html,Nissan,Qashqai,Красноярск,2014,бензин,2.0,144,вариатор,передний,,серебристый,132000,левый,2 поколение,2.0 CVT SE+,0,1299000
2374,https://chita.drom.ru/toyota/harrier/48654467.html,Toyota,Harrier,Чита,2001,бензин,3.0,220,АКПП,4WD,,серый,285000,правый,"1 поколение, рестайлинг",3.0 FOUR prime selection,0,700000
2375,https://omsk.drom.ru/toyota/corolla/48714467.html,Toyota,Corolla,Омск,2008,бензин,1.6,124,робот,передний,седан,серый,175000,левый,10 поколение,1.6 MultiMode Комфорт,0,666000
2376,https://vladivostok.drom.ru/honda/fit/48772621.html,Honda,Fit,Владивосток,2010,бензин,1.3,99,вариатор,передний,,серый,217000,правый,"2 поколение, рестайлинг",1.3 G smart selection,0,480000
2377,https://krasnoyarsk.drom.ru/mitsubishi/pajero/48987236.html,Mitsubishi,Pajero,Красноярск,2019,бензин,3.8,243,АКПП,4WD,джип/suv 3 дв.,белый,34,левый,"4 поколение, 2 рестайлинг",3.8 V6 AT GLS,0,3257000
2378,https://belogorsk.drom.ru/honda/inspire/49108617.html,Honda,Inspire,Белогорск,1999,бензин,3.2,225,АКПП,передний,,черный,290000,правый,3 поколение,3.2 32V,0,300000
2379,https://krasnoyarsk.drom.ru/nissan/bluebird_sylphy/49146824.html,Nissan,Bluebird Sylphy,Красноярск,2001,бензин,1.5,105,АКПП,передний,,красный,250000,правый,1 поколение,,0,355000
2380,https://krasnodar.drom.ru/bmw/x6/49146820.html,BMW,X6,Краснодар,2009,дизель,3.0,245,АКПП,4WD,,серый,191000,левый,1 поколение,xDrive 30d AT,0,1300000
2381,https://tikhoretsk.drom.ru/hyundai/accent/49146720.html,Hyundai,Accent,Тихорецк,2012,бензин,1.5,102,механика,передний,седан,серебристый,131550,левый,2 поколение,,0,510000
2382,https://vladivostok.drom.ru/honda/fit/49146818.html,Honda,Fit,Владивосток,2014,бензин,1.5,110,робот,передний,,синий,123000,правый,3 поколение,1.5 Hybrid S Package,0,920000
2383,https://omsk.drom.ru/lada/kalina/49146819.html,Лада,Калина,Омск,2013,бензин,1.6,98,АКПП,передний,хэтчбек 5 дв.,серебристый,68000,,2 поколение,1.6 AT Люкс,0,475000
2384,https://novosibirsk.drom.ru/nissan/note/49146556.html,Nissan,Note,Новосибирск,2013,бензин,1.2,98,вариатор,передний,,черный,111000,правый,2 поколение,1.2 S DIG-S,0,710000
2385,https://barnaul.drom.ru/nissan/fuga/49146754.html,Nissan,Fuga,Барнаул,2010,бензин,3.7,333,АКПП,задний,,черный,160000,правый,2 поколение,3.7 370GT type S,0,1400000
2386,https://krasnoyarsk.drom.ru/skoda/karoq/49146816.html,Skoda,Karoq,Красноярск,2022,бензин,1.4,150,робот,4WD,,коричневый,19000,левый,1 поколение,1.4 TSI 4x4 DSG Style,0,2890000
2387,https://novosibirsk.drom.ru/infiniti/fx37/49146817.html,Infiniti,FX37,Новосибирск,2010,бензин,3.7,333,АКПП,4WD,,коричневый,171500,левый,2 поколение,3.7 AT AWD Elite + NAVI,0,1320000
2388,https://habarovsk.drom.ru/lexus/rx300/49061386.html,Lexus,RX300,Хабаровск,2018,бензин,2.0,238,АКПП,передний,,белый,43000,правый,4 поколение, RX300 Black Sequence,0,3750000
2389,https://krasnodar.drom.ru/honda/fit_shuttle/49146767.html,Honda,Fit Shuttle,Краснодар,2012,бензин,1.5,120,вариатор,передний,,серый,121000,правый,1 поколение,,0,1080000
2390,https://simferopol.drom.ru/skoda/octavia/49146814.html,Skoda,Octavia,Симферополь,2019,бензин,1.8,180,робот,передний,лифтбек,,78100,левый,"3 поколение, рестайлинг",1.8 TSI DSG Style,0,2450000
2391,https://alushta.drom.ru/nissan/almera/49146813.html,Nissan,Almera,Алушта,2003,бензин,1.5,98,механика,передний,седан,черный,321000,левый,"2 поколение, рестайлинг",,0,200000
2392,https://moscow.drom.ru/mercedes-benz/e-class/49146812.html,Mercedes-Benz,E-Class,Москва,2019,дизель,2.0,150,АКПП,задний,седан,черный,249000,левый,5 поколение,E 200 d Premium,0,3130000
2393,https://rostov-na-donu.drom.ru/kia/rio/49146811.html,Kia,Rio,Ростов-на-Дону,2015,бензин,1.4,107,механика,передний,седан,серый,148000,левый,3 поколение,,0,690000
2394,https://voronezh.drom.ru/daewoo/matiz/49146810.html,Daewoo,Matiz,Воронеж,2012,бензин,0.8,51,механика,передний,,,,левый,"1 поколение, рестайлинг",,0,200000
2395,https://ekaterinburg.drom.ru/infiniti/qx80/47092840.html,Infiniti,QX80,Екатеринбург,2014,бензин,5.6,405,АКПП,4WD,,черный,138000,левый,1 поколение,5.6 AWD Hi-tech (8-местный),0,2470000
2396,https://armavir.drom.ru/mercedes-benz/e-class/49146809.html,Mercedes-Benz,E-Class,Армавир,2006,дизель,2.1,170,АКПП,задний,седан,черный,,левый,"3 поколение, рестайлинг",,0,880000
2397,https://tyumen.drom.ru/toyota/hilux_pick_up/46943070.html,Toyota,Hilux,Тюмень,2018,дизель,2.8,177,АКПП,4WD,,синий,265000,левый,8 поколение,2.8D AT Престиж ,0,2750000
2398,https://novosibirsk.drom.ru/honda/odyssey/49146791.html,Honda,Odyssey,Новосибирск,1998,бензин,2.3,150,АКПП,4WD,,черный,250000,правый,"1 поколение, рестайлинг",2.3 S,0,235000
2399,https://vladivostok.drom.ru/nissan/leaf/49040453.html,Nissan,Leaf,Владивосток,2019,электр,,218,АКПП,передний,,черный,21000,правый,2 поколение,62kWh e+ G,0,2300000
2400,https://chita.drom.ru/suzuki/solio/49146806.html,Suzuki,Solio,Чита,2017,бензин,1.2,91,автомат,передний,,коричневый,76000,левый,,,0,779000
2401,https://ussuriisk.drom.ru/toyota/prius/49146807.html,Toyota,Prius,Уссурийск,2011,бензин,1.8,99,вариатор,передний,лифтбек,серебристый,191000,правый,3 поколение,,0,900000
2402,https://nizhniy-novgorod.drom.ru/lada/priora/49146804.html,Лада,Приора,Нижний Новгород,2013,бензин,1.6,98,механика,передний,хэтчбек 5 дв.,серебристый,113000,левый,1 поколение,1.6 MT Люкс 21723-23-041,0,385000
2403,https://omsk.drom.ru/lada/2106/49146805.html,Лада,2106,Омск,1989,бензин,1.3,64,механика,задний,,бежевый,9700,левый,1 поколение,1.3 MT 21063,1,40000
2404,https://barnaul.drom.ru/toyota/camry/49146795.html,Toyota,Camry,Барнаул,2008,бензин,3.5,277,АКПП,передний,седан,серый,298631,левый,7 поколение,3.5 AT Luxe,0,850000
2405,https://barnaul.drom.ru/toyota/land_cruiser_prado/48877028.html,Toyota,Land Cruiser Prado,Барнаул,2008,бензин,4.0,249,АКПП,4WD,джип/suv 5 дв.,бордовый,185000,левый,3 поколение,,0,2150000
2406,https://vologda.drom.ru/volkswagen/passat/49146803.html,Volkswagen,Passat,Вологда,1998,бензин,1.6,100,механика,передний,седан,черный,337950,левый,5 поколение,,0,100000
2407,https://ekaterinburg.drom.ru/audi/a7/47608463.html,Audi,A7,Екатеринбург,2011,бензин,2.8,204,автомат,4WD,,черный,98000,левый,,,0,1590000
2408,https://yakutsk.drom.ru/toyota/land_cruiser/49146759.html,Toyota,Land Cruiser,Якутск,2008,бензин,4.7,288,АКПП,4WD,джип/suv 5 дв.,серый,216000,левый,11 поколение,4.7 AT Люкс,0,2500000
2409,https://vladivostok.drom.ru/honda/insight/49146797.html,Honda,Insight,Владивосток,2009,бензин,1.3,88,вариатор,передний,лифтбек,,75000,правый,2 поколение,1.3 L,0,625000
2410,https://irkutsk.drom.ru/toyota/ractis/49146524.html,Toyota,Ractis,Иркутск,2010,бензин,1.5,109,вариатор,передний,,бордовый,112000,правый,2 поколение,,0,860000
2411,https://novokuznetsk.drom.ru/mazda/bongo/48768712.html,Mazda,Bongo,Новокузнецк,1992,бензин,1.8,115,механика,задний,,белый,100000,правый,,,0,370000
