Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
303,https://moscow.drom.ru/bentley/continental_gt/46754484.html,Bentley,Continental GT,Москва,2019,бензин,6.0,635,робот,4WD,купе,серый,29900,левый,3 поколение,,0,16100000
304,https://spb.drom.ru/bentley/continental/42355412.html,Bentley,Continental,Санкт-Петербург,2005,бензин,6.0,560,автомат,задний,седан,синий,99000,левый,,,0,1999999
305,https://moscow.drom.ru/bentley/flying_spur/48912285.html,Bentley,Flying Spur,Москва,2012,бензин,6.0,560,АКПП,4WD,,серебристый,44000,левый,"1 поколение, рестайлинг",,0,2700000
306,https://samara.drom.ru/bentley/continental/41082549.html,Bentley,Continental,Самара,2006,бензин,6.0,560,автомат,4WD,седан,зеленый,105000,левый,,,0,1500000
307,https://moscow.drom.ru/bentley/bentayga/48416167.html,Bentley,Bentayga,Москва,2016,бензин,6.0,608,АКПП,4WD,,коричневый,63000,левый,1 поколение,,0,9090000
308,https://moscow.drom.ru/bentley/bentayga/47958055.html,Bentley,Bentayga,Москва,2020,бензин,4.0,550,АКПП,4WD,,красный,23334,левый,1 поколение,,0,24250000
309,https://moscow.drom.ru/bentley/continental_gt/49078103.html,Bentley,Continental GT,Москва,2019,бензин,6.0,635,робот,4WD,купе,серый,17900,левый,3 поколение,,0,18900000
310,https://moscow.drom.ru/bentley/flying_spur/48402456.html,Bentley,Flying Spur,Москва,2015,бензин,4.0,507,АКПП,4WD,,коричневый,22193,левый,2 поколение,,0,9700000
311,https://moscow.drom.ru/bentley/flying_spur/48398496.html,Bentley,Flying Spur,Москва,2005,бензин,6.0,552,автомат,4WD,,белый,87000,левый,,,0,1260000
312,https://moscow.drom.ru/bentley/flying_spur/47719967.html,,,,,,,,,,,,,,,,0,
313,https://krasnoyarsk.drom.ru/bentley/bentayga/48560821.html,Bentley,Bentayga,Красноярск,2016,бензин,6.0,608,АКПП,4WD,,черный,15500,левый,1 поколение,6.0 AT 4WD Bentayga W12,0,12500000
314,https://novosibirsk.drom.ru/bentley/continental_gt/47329525.html,Bentley,Continental GT,Новосибирск,2008,бензин,6.0,560,АКПП,4WD,купе,белый,47000,левый,"1 поколение, рестайлинг",6.0 AT GT,0,4290000
315,https://moscow.drom.ru/bentley/mulsanne/46052764.html,Bentley,Mulsanne,Москва,2010,бензин,6.8,512,АКПП,задний,,бежевый,94000,левый,2 поколение,6.8 AT,0,4618000
316,https://magnitogorsk.drom.ru/bentley/continental_gt/43739365.html,Bentley,Continental GT,Магнитогорск,2008,бензин,6.0,621,автомат,4WD,купе,белый,90000,левый,,,0,2600000
317,https://biryuch.drom.ru/bentley/flying_spur/47349663.html,Bentley,Flying Spur,Бирюч,2012,бензин,6.0,552,АКПП,4WD,,черный,140000,левый,,,0,3200000
318,https://stavropol.drom.ru/bentley/flying_spur/47023002.html,Bentley,Flying Spur,Ставрополь,2015,бензин,6.0,625,АКПП,4WD,,коричневый,109833,левый,2 поколение,,0,5017777
319,https://novosibirsk.drom.ru/bentley/continental_gt/48659037.html,Bentley,Continental GT,Новосибирск,2012,бензин,6.0,625,АКПП,4WD,купе,черный,34000,левый,2 поколение,6.0 AT Speed ,0,8850000
320,https://novosibirsk.drom.ru/bentley/flying_spur/44224385.html,Bentley,Flying Spur,Новосибирск,2007,бензин,6.0,560,автомат,4WD,,черный,82800,левый,,,1,3059000
321,https://tyumen.drom.ru/bentley/flying_spur/45755395.html,,,,,,,,,,,,,,,,0,
322,https://moscow.drom.ru/bentley/bentayga/49046039.html,Bentley,Bentayga,Москва,2022,бензин,4.0,550,АКПП,4WD,,фиолетовый,,левый,"1 поколение, рестайлинг",4.0 AT 4WD Bentayga V8,0,35000000
323,https://moscow.drom.ru/bentley/bentayga/48663095.html,Bentley,Bentayga,Москва,2022,бензин,6.0,635,АКПП,4WD,,черный,,левый,"1 поколение, рестайлинг",6.0 AT 4WD Bentayga Speed,0,39990000
324,https://moscow.drom.ru/bentley/bentayga/48702437.html,Bentley,Bentayga,Москва,2020,бензин,4.0,550,АКПП,4WD,,синий,7500,левый,1 поколение,,0,24600000
325,https://ekaterinburg.drom.ru/bentley/continental_gt/48702169.html,Bentley,Continental GT,Екатеринбург,2008,бензин,6.0,610,АКПП,4WD,купе,синий,38535,левый,"1 поколение, рестайлинг",6.0 AT GT Speed,1,3150000
