Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
100000,https://krasnoyarsk.drom.ru/mazda/demio/49022106.html,Mazda,Demio,Красноярск,2010,бензин,1.3,91,АКПП,передний,,голубой,110000,правый,3 поколение,1.3 13C smart edition,0,589000
100001,https://novosibirsk.drom.ru/mazda/cx-7/48946242.html,Mazda,CX-7,Новосибирск,2011,бензин,2.3,238,АКПП,4WD,,белый,185322,левый,"1 поколение, рестайлинг",,0,1040000
100002,https://krasnoyarsk.drom.ru/mazda/axela/46686644.html,Mazda,Axela,Красноярск,2011,бензин,1.5,111,вариатор,передний,седан,серый,104000,правый,2 поколение,,0,758000
100003,https://abakan.drom.ru/mazda/axela/48857843.html,Mazda,Axela,Абакан,2014,бензин,1.5,111,АКПП,передний,хэтчбек 5 дв.,синий,118000,правый,3 поколение, 1.5 15S Touring,1,945000
100004,https://ulan-ude.drom.ru/mazda/mazda3/48637538.html,Mazda,Mazda3,Улан-Удэ,2010,бензин,1.6,105,АКПП,передний,седан,красный,195000,левый,2 поколение,,0,594500
100005,https://ussuriisk.drom.ru/mazda/cx-7/49142360.html,Mazda,CX-7,Уссурийск,2010,бензин,2.3,238,АКПП,4WD,,серый,250000,правый,"1 поколение, рестайлинг",,0,742000
100006,https://kyzyl.drom.ru/mazda/cx-5/48965110.html,Mazda,CX-5,Кызыл,2014,бензин,2.0,150,АКПП,передний,,серый,165000,левый,1 поколение,,0,1430000
100007,https://novosibirsk.drom.ru/mazda/mazda3/49126136.html,Mazda,Mazda3,Новосибирск,2010,бензин,1.6,105,АКПП,передний,седан,белый,208775,левый,2 поколение,,0,850000
100008,https://krasnoyarsk.drom.ru/mazda/mazda3/49064050.html,Mazda,Mazda3,Красноярск,2013,бензин,1.6,104,АКПП,передний,хэтчбек 5 дв.,серый,155000,левый,3 поколение,1.6 AT Active,0,893000
100009,https://novosibirsk.drom.ru/mazda/mazda6/48506178.html,Mazda,Mazda6,Новосибирск,2013,бензин,2.0,150,механика,передний,седан,красный,150000,левый,3 поколение,2.0 MT Active,0,1120000
100010,https://yakutsk.drom.ru/mazda/demio/49089242.html,Mazda,Demio,Якутск,2013,бензин,1.3,91,АКПП,передний,,бордовый,172000,правый,"3 поколение, рестайлинг",,0,450000
100011,https://krasnoyarsk.drom.ru/mazda/mazda3/47634316.html,Mazda,Mazda3,Красноярск,2014,бензин,1.5,120,АКПП,передний,хэтчбек 5 дв.,голубой,124000,левый,3 поколение,1.5 AT Active,0,1159000
100012,https://krasnoyarsk.drom.ru/mazda/mazda2/48630287.html,Mazda,Mazda2,Красноярск,2011,бензин,1.5,103,АКПП,передний,хэтчбек 5 дв.,красный,134800,левый,"2 поколение, рестайлинг",,0,790000
100013,https://krasnoyarsk.drom.ru/mazda/cx-5/48374950.html,Mazda,CX-5,Красноярск,2014,бензин,2.0,150,АКПП,передний,,синий,96000,левый,1 поколение,2.0 AT Active,0,1349000
100014,https://sochi.drom.ru/mazda/mazda6/48270062.html,Mazda,Mazda6,Сочи,2011,бензин,2.0,147,АКПП,передний,седан,белый,148000,левый,"2 поколение, рестайлинг",2.0 AT Impulse Line ,0,500000
100015,https://astrahan.drom.ru/mazda/biante/49136566.html,Mazda,Biante,Астрахань,2010,бензин,2.0,150,АКПП,передний,,серебристый,247000,правый,1 поколение,,0,880000
100016,https://vladivostok.drom.ru/mazda/axela/49136503.html,Mazda,Axela,Владивосток,2014,бензин,1.5,111,АКПП,4WD,хэтчбек 5 дв.,серый,142000,правый,3 поколение,,0,900000
100017,https://vladimir.drom.ru/mazda/mazda6/47527138.html,Mazda,Mazda6,Владимир,2011,бензин,1.8,120,механика,передний,седан,белый,164000,левый,"2 поколение, рестайлинг",1.8 MT Direct,0,775000
100018,https://omsk.drom.ru/mazda/cx-5/49136299.html,Mazda,CX-5,Омск,2012,бензин,2.0,150,механика,передний,,черный,83000,левый,1 поколение,2.0 MT Drive,1,1230000
100019,https://tula.drom.ru/mazda/cx-5/49136291.html,Mazda,CX-5,Тула,2012,бензин,2.0,150,АКПП,4WD,,белый,105724,левый,1 поколение,,0,1459000
100021,https://smolensk.drom.ru/mazda/mazda3/49136186.html,Mazda,Mazda3,Смоленск,2010,бензин,1.6,105,АКПП,передний,хэтчбек 5 дв.,черный,190000,левый,2 поколение,,0,640000
100022,https://abakan.drom.ru/mazda/cx-5/49135867.html,Mazda,CX-5,Абакан,2014,бензин,2.0,150,АКПП,передний,,белый,150000,левый,1 поколение,,0,1590000
100023,https://vladivostok.drom.ru/mazda/atenza/49135899.html,Mazda,Atenza,Владивосток,2011,бензин,2.0,153,АКПП,передний,седан,серый,170000,правый,"2 поколение, рестайлинг",2.0 20S,0,865000
100024,https://novosibirsk.drom.ru/mazda/mazda6/46851259.html,Mazda,Mazda6,Новосибирск,2014,бензин,2.0,150,АКПП,передний,седан,белый,144000,левый,3 поколение,2.0 AT Drive,0,1362000
100025,https://satka.drom.ru/mazda/mazda6/49135639.html,Mazda,Mazda6,Сатка,2011,бензин,2.0,147,механика,передний,седан,белый,198000,левый,"2 поколение, рестайлинг",2.0 MT Sport ,1,810000
100026,https://yakutsk.drom.ru/mazda/axela/47683407.html,Mazda,Axela,Якутск,2014,бензин,1.5,111,АКПП,передний,хэтчбек 5 дв.,бордовый,12345,правый,3 поколение,1.5 15C,0,850000
100027,https://barnaul.drom.ru/mazda/cx-7/48990425.html,Mazda,CX-7,Барнаул,2010,бензин,2.3,238,АКПП,4WD,,синий,253885,левый,"1 поколение, рестайлинг",2.3 MZR DISI AT Sport ,0,750000
100028,https://sevastopol.drom.ru/mazda/cx-7/44602109.html,Mazda,CX-7,Севастополь,2010,бензин,2.3,238,АКПП,4WD,,черный,187000,левый,"1 поколение, рестайлинг",2.3 MZR DISI AT Sport ,0,895000
100029,https://omsk.drom.ru/mazda/mazda3/49064553.html,Mazda,Mazda3,Омск,2011,бензин,1.6,105,АКПП,передний,седан,черный,164000,левый,"2 поколение, рестайлинг",1.6 AT Touring ,0,735000
100030,https://omsk.drom.ru/mazda/cx-5/49071636.html,Mazda,CX-5,Омск,2013,бензин,2.0,150,АКПП,4WD,,синий,121000,левый,1 поколение,2.0 AT Supreme,0,1345000
100031,https://ulan-ude.drom.ru/mazda/az-wagon/48891292.html,Mazda,AZ-Wagon,Улан-Удэ,2010,бензин,0.7,54,АКПП,передний,,серый,119000,правый,4 поколение,,0,499999
100032,https://omsk.drom.ru/mazda/cx-5/48561431.html,Mazda,CX-5,Омск,2013,бензин,2.5,192,АКПП,4WD,,белый,88000,левый,1 поколение,2.5 AT Active+,0,1650000
100033,https://novosibirsk.drom.ru/mazda/mazda6/49135149.html,Mazda,Mazda6,Новосибирск,2010,бензин,2.0,147,АКПП,передний,седан,красный,211954,левый,2 поколение,,0,799000
100034,https://krasnodar.drom.ru/mazda/mazda3/47284624.html,Mazda,Mazda3,Краснодар,2013,бензин,1.5,120,АКПП,передний,седан,белый,168000,левый,3 поколение,1.5 AT Active,0,1120000
