Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
178058,https://samara.drom.ru/toyota/ipsum/49162381.html,Toyota,Ipsum,Самара,2001,бензин,2.4,160,АКПП,передний,,серый,240000,правый,2 поколение,2.4 240u (7 seater),0,630000
178059,https://barnaul.drom.ru/toyota/camry/49162366.html,Toyota,Camry,Барнаул,2001,бензин,2.4,159,АКПП,передний,седан,серый,300000,правый,6 поколение,2.4 G,1,650000
178060,https://bratsk.drom.ru/toyota/ipsum/48934555.html,Toyota,Ipsum,Братск,2003,бензин,2.4,160,АКПП,4WD,,серый,200000,правый,2 поколение,2.4 240s aero tourer 4WD (7 seater),1,650000
178061,https://rubtsovsk.drom.ru/toyota/vitz/49162246.html,Toyota,Vitz,Рубцовск,2001,бензин,1.0,70,АКПП,передний,хэтчбек 5 дв.,серый,247000,правый,1 поколение,,1,260000
178062,https://krasnoyarsk.drom.ru/toyota/vista/49162242.html,Toyota,Vista,Красноярск,2001,бензин,2.0,145,АКПП,передний,,серебристый,270000,правый,"5 поколение, рестайлинг",,0,500000
178063,https://magistralniy.drom.ru/toyota/corolla_fielder/49142259.html,Toyota,Corolla Fielder,Магистральный,2003,бензин,1.8,132,АКПП,передний,,белый,386000,правый,"1 поколение, рестайлинг",1.8 S,1,260000
178064,https://surgut.drom.ru/toyota/land_cruiser/47972471.html,Toyota,Land Cruiser,Сургут,2001,бензин,4.7,235,АКПП,4WD,джип/suv 5 дв.,серый,305000,левый,10 поколение,,0,1020000
178065,https://khanty-mansiysk.drom.ru/toyota/carina/49161946.html,Toyota,Carina,Ханты-Мансийск,2000,бензин,1.8,115,АКПП,передний,седан,белый,247000,правый,"7 поколение, рестайлинг",1.8 Si G selection,0,322000
178066,https://bodaibo.drom.ru/toyota/corolla/49162000.html,Toyota,Corolla,Бодайбо,2002,бензин,1.5,110,АКПП,передний,седан,серый,290000,правый,9 поколение,1.5 G limited NAVI edition ,0,150000
178067,https://belokuriha.drom.ru/toyota/corolla/47989050.html,Toyota,Corolla,Белокуриха,2000,бензин,1.3,85,АКПП,передний,седан,белый,160000,правый,"8 поколение, рестайлинг",1.3 DX,0,350000
178068,https://poyarkovo.drom.ru/toyota/corolla/49161785.html,Toyota,Corolla,Поярково,2001,бензин,1.5,110,АКПП,передний,седан,серый,240555,правый,9 поколение,,0,350000
178069,https://tyumen.drom.ru/toyota/vitz/49161981.html,Toyota,Vitz,Тюмень,2001,бензин,1.0,70,АКПП,передний,хэтчбек 5 дв.,розовый,299999,правый,1 поколение,1.0 B business package,0,270000
178070,https://omsk.drom.ru/toyota/wish/49161960.html,Toyota,Wish,Омск,2003,бензин,1.8,132,АКПП,передний,,серый,121000,правый,1 поколение,1.8 X S package,1,700000
178071,https://tomsk.drom.ru/toyota/corolla/46983822.html,Toyota,Corolla,Томск,2002,бензин,1.8,132,АКПП,передний,седан,коричневый,278000,правый,"9 поколение, рестайлинг",1.8 LUXEL,0,440000
178072,https://krasnoyarsk.drom.ru/toyota/chaser/49161870.html,Toyota,Chaser,Красноярск,2000,бензин,1.8,120,АКПП,задний,,серый,500000,правый,"6 поколение, рестайлинг",1.8 XL Raffine package,0,420000
178073,https://ulan-ude.drom.ru/toyota/allex/49161847.html,Toyota,Allex,Улан-Удэ,2002,бензин,1.5,110,АКПП,передний,,серый,212000,,1 поколение,1.5 XS150,1,455000
178074,https://chita.drom.ru/toyota/harrier/49161815.html,Toyota,Harrier,Чита,2003,бензин,2.4,160,АКПП,передний,,голубой,280000,правый,2 поколение,2.4 240G premium L package,0,1250000
178075,https://ekaterinburg.drom.ru/toyota/corolla/48476734.html,Toyota,Corolla,Екатеринбург,2004,бензин,1.6,110,АКПП,передний,хэтчбек 5 дв.,красный,130000,левый,9 поколение,,0,540000
178076,https://krasnodar.drom.ru/toyota/corolla/49161710.html,Toyota,Corolla,Краснодар,2003,бензин,1.5,109,АКПП,передний,седан,синий,317000,правый,"9 поколение, рестайлинг",,1,280000
178077,https://ulan-ude.drom.ru/toyota/cami/48742441.html,Toyota,Cami,Улан-Удэ,2001,бензин,1.3,90,АКПП,4WD,,серый,150000,правый,"1 поколение, рестайлинг",,0,135000
178078,https://shelaboliha.drom.ru/toyota/harrier/47305263.html,Toyota,Harrier,Шелаболиха,2002,бензин,3.0,220,АКПП,передний,,серый,193000,правый,"1 поколение, рестайлинг",3.0 G package,0,850000
178079,https://raychihinsk.drom.ru/toyota/corolla/47271243.html,Toyota,Corolla,Райчихинск,2001,бензин,1.3,80,АКПП,передний,универсал,белый,103000,правый,7 поколение,1.3 DX,0,140000
178080,https://solnechniy-krasnoyarsk.drom.ru/toyota/gaia/47264515.html,Toyota,Gaia,Солнечный,2001,бензин,2.0,152,АКПП,передний,,серый,379000,правый,"1 поколение, рестайлинг",2.0 aero package (7 Seater),0,510000
178081,https://nizhnevartovsk.drom.ru/toyota/corolla/47219192.html,Toyota,Corolla,Нижневартовск,2001,бензин,1.5,105,АКПП,4WD,седан,серый,362000,правый,9 поколение,,0,320000
178082,https://vladivostok.drom.ru/toyota/hiace/47168863.html,Toyota,Hiace,Владивосток,2001,дизель,3.0,130,АКПП,задний,,,1,правый,"4 поколение, 3 рестайлинг",,0,800000
178083,https://tomsk.drom.ru/toyota/corolla/47137247.html,Toyota,Corolla,Томск,2001,дизель,2.2,79,АКПП,передний,седан,бежевый,380000,правый,9 поколение,2.2D G,0,280000
178084,https://yakutsk.drom.ru/toyota/land_cruiser_prado/47137441.html,Toyota,Land Cruiser Prado,Якутск,2002,бензин,2.7,150,АКПП,4WD,джип/suv 5 дв.,серый,250000,правый,3 поколение,2.7 Prado TX,0,1250000
178085,https://kyzyl.drom.ru/toyota/allex/47137717.html,Toyota,Allex,Кызыл,2002,бензин,1.5,110,АКПП,передний,,серый,359000,,1 поколение,,1,450000
178086,https://ekaterinburg.drom.ru/toyota/land_cruiser_prado/47137000.html,Toyota,Land Cruiser Prado,Екатеринбург,2000,бензин,2.7,150,АКПП,4WD,джип/suv 3 дв.,белый,312000,правый,"2 поколение, рестайлинг",,0,650000
178088,https://volgograd.drom.ru/toyota/land_cruiser_prado/47130766.html,,,,,,,,,,,,,,,,0,
178089,https://simferopol.drom.ru/toyota/noah/47110836.html,Toyota,Noah,Симферополь,2002,бензин,2.0,152,АКПП,передний,,черный,315000,правый,1 поколение,2.0 S,0,800000
178090,https://kiselevsk.drom.ru/toyota/chaser/47089641.html,Toyota,Chaser,Киселёвск,2001,бензин,4.0,260,автомат,задний,,белый,300000,правый,,,1,410000
178091,https://spb.drom.ru/toyota/rav4/47080495.html,Toyota,RAV4,Санкт-Петербург,2002,дизель,2.0,116,механика,4WD,джип/suv 5 дв.,серый,290000,левый,2 поколение,2.0 MT 4WD,0,560000
178092,https://biysk.drom.ru/toyota/premio/47001691.html,Toyota,Premio,Бийск,2002,бензин,1.8,132,АКПП,передний,,серебристый,272000,правый,1 поколение,1.8 X,0,510000
178093,https://yakutsk.drom.ru/toyota/verossa/47004280.html,Toyota,Verossa,Якутск,2001,бензин,2.5,200,АКПП,задний,,серый,275483,правый,1 поколение,2.5 V25,0,430000
178094,https://komsomolsk.drom.ru/toyota/corolla/47005728.html,Toyota,Corolla,Комсомольск-на-Амуре,2000,бензин,1.6,165,механика,передний,универсал,черный,300000,правый,"7 поколение, 3 рестайлинг",1.6 touring wagon BZ touring,0,250000
178095,https://omsk.drom.ru/toyota/highlander/46823270.html,Toyota,Highlander,Омск,2001,бензин,3.0,220,АКПП,4WD,,серебристый,234000,левый,1 поколение,3.0 AT,0,676000
178096,https://novosibirsk.drom.ru/toyota/corolla/46780522.html,Toyota,Corolla,Новосибирск,2000,бензин,1.3,85,АКПП,передний,седан,серый,333658,правый,"8 поколение, рестайлинг",,0,290000
178097,https://novoaltaysk.drom.ru/toyota/vitz/46666796.html,Toyota,Vitz,Новоалтайск,2001,бензин,1.0,70,механика,передний,хэтчбек 3 дв.,серебристый,100000,правый,"1 поколение, рестайлинг",1.0 B business package,0,230000
178098,https://moscow.drom.ru/toyota/rav4/48491560.html,Toyota,RAV4,Москва,2001,бензин,2.0,150,автомат,передний,джип/suv 5 дв.,черный,174000,левый,,,0,535000
178099,https://moscow.drom.ru/toyota/mr-s/48491263.html,Toyota,MR-S,Москва,2002,бензин,1.8,140,механика,задний,,белый,130000,правый,3 поколение,1.8 V edition,0,1300000
178100,https://ulan-ude.drom.ru/toyota/corolla/48491111.html,Toyota,Corolla,Улан-Удэ,2001,бензин,1.5,89,механика,передний,универсал,белый,363000,правый,7 поколение,,0,188000
178101,https://novosibirsk.drom.ru/toyota/probox/48490566.html,Toyota,Probox,Новосибирск,2004,бензин,1.5,105,АКПП,4WD,,белый,230000,правый,1 поколение,,0,299999
178103,https://anapa.drom.ru/toyota/rav4/48489741.html,Toyota,RAV4,Анапа,2003,бензин,1.8,125,АКПП,передний,джип/suv 3 дв.,черный,211000,правый,"2 поколение, рестайлинг",1.8 J X,0,637000
178104,https://kemerovo.drom.ru/toyota/corolla/48489570.html,Toyota,Corolla,Кемерово,2001,бензин,1.5,105,автомат,4WD,хэтчбек 5 дв.,,130000,правый,,,0,420000
178105,https://ust-ilimsk.drom.ru/toyota/corolla_fielder/48489407.html,Toyota,Corolla Fielder,Усть-Илимск,2001,бензин,1.8,136,АКПП,передний,,синий,324000,правый,1 поколение,1.8 S,0,310000
178106,https://elizovo.drom.ru/toyota/hiace/48489419.html,Toyota,Hiace,Елизово,2000,дизель,3.0,91,механика,4WD,,белый,500000,правый,,,0,560000
178107,https://novosibirsk.drom.ru/toyota/corolla/48488749.html,Toyota,Corolla,Новосибирск,2003,дизель,2.2,79,АКПП,передний,седан,серебристый,250000,правый,"9 поколение, рестайлинг",2.2 X limited diesel ,0,330000
178108,https://novosibirsk.drom.ru/toyota/caldina/48488542.html,Toyota,Caldina,Новосибирск,2001,бензин,2.0,140,АКПП,передний,,серый,368000,правый,"2 поколение, рестайлинг",2.0 G,0,275000
178109,https://bratsk.drom.ru/toyota/allion/48488401.html,Toyota,Allion,Братск,2003,бензин,1.5,109,АКПП,передний,,белый,300000,правый,1 поколение,1.5 A15 G package limited,0,490000
178110,https://vladivostok.drom.ru/toyota/land_cruiser/48488445.html,Toyota,Land Cruiser,Владивосток,2001,бензин,4.7,235,АКПП,4WD,джип/suv 5 дв.,белый,162400,правый,10 поколение,4.7 VX limited 50th anniversary edition 4WD,0,1300000
178111,https://rubtsovsk.drom.ru/toyota/altezza/48488079.html,Toyota,Altezza,Рубцовск,2001,бензин,3.0,300,механика,задний,седан,красный,20000,правый,,,0,1150000
178112,https://ust-ordynskiy.drom.ru/toyota/premio/48487578.html,Toyota,Premio,Усть-Ордынский,2002,бензин,1.8,132,АКПП,передний,,белый,280000,правый,1 поколение,1.8 X standard package,0,520000
178113,https://poyarkovo.drom.ru/toyota/corolla/48487358.html,Toyota,Corolla,Поярково,2001,бензин,1.8,136,АКПП,передний,седан,серый,314000,правый,9 поколение,1.8 LUXEL,0,320000
178114,https://chita.drom.ru/toyota/mark_ii/48487430.html,Toyota,Mark II,Чита,2002,бензин,2.5,200,АКПП,задний,седан,серый,88000,правый,9 поколение,2.5 Grande iR-S,1,630000
178115,https://irkutsk.drom.ru/toyota/wish/48487304.html,Toyota,Wish,Иркутск,2003,бензин,1.8,132,АКПП,передний,,серый,290000,правый,1 поколение,1.8 X E package,0,470000
178116,https://blagoveshchensk.drom.ru/toyota/prius/48486098.html,Toyota,Prius,Благовещенск,2000,бензин,1.5,72,вариатор,передний,седан,серый,200000,правый,"1 поколение, рестайлинг",1.5 G,0,230000
178117,https://omsk.drom.ru/toyota/corolla/48486206.html,Toyota,Corolla,Омск,2002,бензин,1.4,97,механика,передний,седан,серебристый,200000,левый,9 поколение,1.4 MT Terra,0,299000
178118,https://irkutsk.drom.ru/toyota/corolla_runx/48144316.html,Toyota,Corolla Runx,Иркутск,2003,бензин,1.8,132,АКПП,передний,,серый,400000,правый,"1 поколение, рестайлинг",1.8 S,0,470000
178119,https://ulan-ude.drom.ru/toyota/sienta/48144341.html,Toyota,Sienta,Улан-Удэ,2004,бензин,1.5,110,вариатор,передний,,голубой,213000,правый,1 поколение,1.5 G,0,450000
178120,https://irkutsk.drom.ru/toyota/town_ace/48143953.html,Toyota,Town Ace,Иркутск,2000,бензин,1.8,76,АКПП,задний,,белый,400000,правый,3 поколение,,0,210000
178121,https://komsomolsk.drom.ru/toyota/kluger_v/48142091.html,Toyota,Kluger V,Комсомольск-на-Амуре,2003,бензин,2.4,160,АКПП,4WD,,синий,196000,правый,"1 поколение, рестайлинг",,0,750000
178122,https://artem.drom.ru/toyota/caldina/48142139.html,Toyota,Caldina,Артём,2003,бензин,1.8,132,АКПП,передний,,синий,290000,правый,3 поколение,,0,550000
178123,https://chany.drom.ru/toyota/alphard/48141792.html,Toyota,Alphard,Чаны,2002,бензин,3.0,220,АКПП,4WD,,серый,259000,правый,1 поколение,,1,1100000
178124,https://biysk.drom.ru/toyota/avensis/48141477.html,Toyota,Avensis,Бийск,2003,бензин,2.0,147,АКПП,передний,седан,зеленый,180000,левый,2 поколение,2.0 AT Executive,0,650000
178125,https://kupino.drom.ru/toyota/estima/48141530.html,Toyota,Estima,Купино,2002,бензин,2.4,160,АКПП,4WD,,белый,245000,правый,2 поколение,2.4 L Aeras G edition 4WD (8 Seater),0,800000
178126,https://yakutsk.drom.ru/toyota/camry/48141535.html,Toyota,Camry,Якутск,2004,бензин,2.4,159,АКПП,передний,седан,белый,367466,правый,6 поколение,2.4 G,0,550000
178127,https://yakutsk.drom.ru/toyota/estima/48141402.html,Toyota,Estima,Якутск,2003,бензин,2.4,160,АКПП,4WD,,серый,302112,правый,"2 поколение, рестайлинг",,0,580000
178128,https://yakutsk.drom.ru/toyota/corolla_fielder/48141421.html,Toyota,Corolla Fielder,Якутск,2001,бензин,1.5,110,АКПП,передний,,серый,410239,правый,1 поколение,1.5 X,0,280000
178129,https://habarovsk.drom.ru/toyota/cresta/48139904.html,Toyota,Cresta,Хабаровск,2000,бензин,2.0,160,АКПП,задний,,белый,300000,правый,"5 поколение, рестайлинг",2.0 Super Lucent,0,330000
178130,https://novosibirsk.drom.ru/toyota/vitz/48140070.html,Toyota,Vitz,Новосибирск,2002,бензин,1.3,88,АКПП,передний,хэтчбек 3 дв.,розовый,160500,правый,"1 поколение, рестайлинг",,0,300000
178131,https://barnaul.drom.ru/toyota/duet/48139433.html,Toyota,Duet,Барнаул,2001,бензин,1.0,64,АКПП,передний,,белый,345000,правый,"1 поколение, 2 рестайлинг",,0,200000
178132,https://irkutsk.drom.ru/toyota/vista_ardeo/48139562.html,Toyota,Vista Ardeo,Иркутск,2000,бензин,2.0,145,АКПП,передний,,белый,350000,правый,"1 поколение, рестайлинг",,0,350000
178133,https://ulan-ude.drom.ru/toyota/corolla_fielder/48138968.html,Toyota,Corolla Fielder,Улан-Удэ,2002,бензин,1.5,110,АКПП,передний,,серебристый,305000,правый,1 поколение,,0,404000
178134,https://irkutsk.drom.ru/toyota/corolla/48138393.html,Toyota,Corolla,Иркутск,2000,бензин,1.5,110,АКПП,передний,седан,,281000,правый,9 поколение,,0,385000
178135,https://chernigovka.drom.ru/toyota/caldina/48138539.html,Toyota,Caldina,Черниговка,2004,бензин,1.8,132,АКПП,передний,,белый,176000,правый,3 поколение,1.8 Z S edition ,0,500000
