Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
4625,https://novosibirsk.drom.ru/porsche/cayenne/48130034.html,,,,,,,,,,,,,,,,0,
4626,https://chelyabinsk.drom.ru/porsche/cayenne/48129391.html,,,,,,,,,,,,,,,,0,
4627,https://novosibirsk.drom.ru/porsche/cayenne/48128825.html,,,,,,,,,,,,,,,,0,
4628,https://moscow.drom.ru/porsche/macan/48127044.html,Porsche,Macan,Москва,2016,бензин,3.0,340,робот,4WD,,белый,42000,левый,1 поколение,3.0 PDK S,0,3456000
4629,https://moscow.drom.ru/porsche/panamera/48100562.html,Porsche,Panamera,Москва,2011,бензин,4.8,400,робот,4WD,лифтбек,синий,89149,левый,1 поколение,4.8 PDK 4S,0,2805000
4630,https://ekaterinburg.drom.ru/porsche/cayenne/47794486.html,Porsche,Cayenne,Екатеринбург,2016,дизель,3.0,245,АКПП,4WD,,черный,48000,левый,"2 поколение, рестайлинг",3.0 Tiptronic Diesel Platinum Edition,0,4800000
4631,https://yurga.drom.ru/porsche/cayenne/47792579.html,,,,,,,,,,,,,,,,0,
4632,https://nefteyugansk.drom.ru/smart/fortwo/46325754.html,,,,,,,,,,,,,,,,0,
4633,https://spb.drom.ru/smart/fortwo/49151251.html,Smart,Fortwo,Санкт-Петербург,2017,бензин,0.9,90,робот,задний,хэтчбек 3 дв.,желтый,52000,левый,3 поколение,,0,988666
4634,https://moscow.drom.ru/smart/fortwo/49149511.html,Smart,Fortwo,Москва,2014,бензин,1.0,71,робот,задний,хэтчбек 3 дв.,черный,90,левый,"2 поколение, 2 рестайлинг",1.0 AMT Pure ,0,950000
4635,https://volzhskiy.drom.ru/smart/forfour/49148383.html,Smart,Forfour,Волжский,2016,бензин,1.0,71,робот,задний,,белый,51000,левый,2 поколение,,0,950000
4636,https://krasnoyarsk.drom.ru/smart/fortwo/49144543.html,,,,,,,,,,,,,,,,0,
4637,https://moscow.drom.ru/smart/city/48464959.html,,,,,,,,,,,,,,,,0,
4638,https://moscow.drom.ru/smart/fortwo/48117857.html,Smart,Fortwo,Москва,2017,бензин,1.0,71,робот,задний,хэтчбек 3 дв.,черный,84966,левый,3 поколение,,0,590000
4639,https://moscow.drom.ru/smart/fortwo/48117226.html,Smart,Fortwo,Москва,2017,бензин,1.0,71,робот,задний,хэтчбек 3 дв.,оранжевый,111554,левый,3 поколение,,0,570000
4640,https://moscow.drom.ru/smart/forfour/49140826.html,,,,,,,,,,,,,,,,0,
4641,https://moscow.drom.ru/smart/forfour/49132575.html,Smart,Forfour,Москва,2016,бензин,1.0,71,робот,задний,,черный,115427,левый,2 поколение,,0,515000
4642,https://moscow.drom.ru/smart/fortwo/49131490.html,Smart,Fortwo,Москва,2017,бензин,1.0,71,робот,задний,хэтчбек 3 дв.,белый,102587,левый,3 поколение,,0,575000
4643,https://bratsk.drom.ru/smart/roadster/44122686.html,,,,,,,,,,,,,,,,0,
4644,https://spb.drom.ru/smart/fortwo/49129367.html,Smart,Fortwo,Санкт-Петербург,2015,бензин,1.0,71,робот,задний,хэтчбек 3 дв.,белый,177000,левый,"2 поколение, 2 рестайлинг",1.0 AMT Pure ,0,530000
4645,https://moscow.drom.ru/smart/fortwo/49127459.html,Smart,Fortwo,Москва,2017,бензин,0.9,90,робот,задний,хэтчбек 3 дв.,черный,63000,левый,3 поколение,0.9 AMT Perfect,0,799000
4646,https://moscow.drom.ru/smart/forfour/49123061.html,,,,,,,,,,,,,,,,0,
4647,https://kemerovo.drom.ru/smart/fortwo/48788378.html,Smart,Fortwo,Кемерово,2015,бензин,1.0,71,механика,задний,хэтчбек 3 дв.,синий,73000,левый,3 поколение,,0,1300000
4648,https://ekaterinburg.drom.ru/smart/city/48442470.html,,,,,,,,,,,,,,,,0,
4649,https://tyumen.drom.ru/smart/fortwo/48607903.html,,,,,,,,,,,,,,,,0,
4650,https://moscow.drom.ru/smart/fortwo/49111468.html,Smart,Fortwo,Москва,2001,бензин,0.6,55,автомат,задний,хэтчбек 3 дв.,черный,286593,левый,,,0,349000
4651,https://krasnodar.drom.ru/smart/fortwo/48776105.html,,,,,,,,,,,,,,,,0,
4652,https://orenburg.drom.ru/shuanghuan/sceo/47932459.html,Shuanghuan,Sceo,Оренбург,2007,бензин,2.5,125,механика,4WD,,серебристый,160000,левый,,,0,385000
4653,https://moscow.drom.ru/omoda/c5/49149858.html,Omoda,C5,Москва,2022,бензин,1.5,147,вариатор,передний,,белый,,левый,1 поколение,1.5T CVT Ultimate,0,2699900
4654,https://moscow.drom.ru/omoda/c5/49149855.html,Omoda,C5,Москва,2022,бензин,1.5,147,вариатор,передний,,серебристый,,левый,1 поколение,1.5T CVT Ultimate,0,2699900
4655,https://moscow.drom.ru/omoda/c5/49149799.html,Omoda,C5,Москва,2022,бензин,1.5,147,вариатор,передний,,белый,,левый,1 поколение,1.5T CVT Ultimate,0,2699900
4656,https://moscow.drom.ru/omoda/c5/49149797.html,,,,,,,,,,,,,,,,0,
