Id,Url,Brand,Model,Region,Year,Engine,EngineVolume,Power,Transmission,Drive,Body,Color,Mileage,Wheel,Generation,Complectation,IsSold,Price
32000,https://yaroslavl.drom.ru/haval/jolion/49024430.html,Haval,Jolion,Ярославль,2022,бензин,1.5,150,робот,4WD,,серый,,левый,1 поколение,1.5 DCT 4WD Premium,0,2945126
32001,https://yaroslavl.drom.ru/haval/dargo/49024419.html,Haval,Dargo,Ярославль,2022,бензин,2.0,192,робот,4WD,,серый,,левый,1 поколение,2.0 GDIT DCT AWD Premium,0,3473260
